ccaa_id3,ccaa,anio,pib_regional_eur,origen_pib,concepto,pct_pib_regional,importe_eur
cnt,Cantabria,2018,13843935000.0,real,empleo,0.6951,96234032.0
cnt,Cantabria,2019,14274351000.0,real,empleo,0.6897,98443330.0
cnt,Cantabria,2020,12991241000.0,real,empleo,0.7578,98443330.0
cnt,Cantabria,2021,14206538000.0,real,empleo,0.7043,100056330.0
cnt,Cantabria,2022,15557155000.0,real,empleo,0.6444,100243599.0
cnt,Cantabria,2023,16740663000.0,real,empleo,0.6186,103564000.0
cnt,Cantabria,2024,17700122000.0,real,empleo,0.6144,108749736.0
cnt,Cantabria,2025,18399077585.3196,proyeccion,empleo,0.6128,112749736.0
cnt,Cantabria,2026,19638827481.9118,proyeccion,empleo,0.5741,112749736.0
cym,Cast. y León,2015,53183396000.0,real,empleo,0.4346,231123060.0
cym,Cast. y León,2016,54630532000.0,real,empleo,0.4278,233704628.0
cym,Cast. y León,2017,55879293000.0,real,empleo,0.4679,261461840.0
cym,Cast. y León,2018,58326859000.0,real,empleo,0.4661,271877156.0
cym,Cast. y León,2019,59649198000.0,real,empleo,0.4558,271877156.0
cym,Cast. y León,2020,54794589000.0,real,empleo,0.4962,271877156.0
cym,Cast. y León,2021,59465900000.0,real,empleo,0.506,300892031.0
cym,Cast. y León,2022,65467208000.0,real,empleo,0.4596,300892031.0
cym,Cast. y León,2023,69893920000.0,real,empleo,0.5372,375461898.0
cym,Cast. y León,2024,73992645000.0,real,empleo,0.5246,388138640.0
cym,Cast. y León,2025,77233592986.7985,proyeccion,empleo,0.5026,388138640.0
cym,Cast. y León,2026,80786752445.5297,proyeccion,empleo,0.4804,388138640.0
ext,Extremadura,2015,18494971000.0,real,empleo,1.3199,244119405.0
ext,Extremadura,2016,19069471000.0,real,empleo,1.3446,256405996.0
ext,Extremadura,2017,20169546000.0,real,empleo,1.3365,269570975.0
ext,Extremadura,2018,20713254000.0,real,empleo,1.4847,307539563.0
ext,Extremadura,2019,21166132000.0,real,empleo,1.4805,313361114.0
ext,Extremadura,2020,19497343000.0,real,empleo,1.6787,327303628.0
ext,Extremadura,2021,21551517000.0,real,empleo,1.5932,343359065.0
ext,Extremadura,2022,23486645000.0,real,empleo,1.674,393155595.0
ext,Extremadura,2023,25192615000.0,real,empleo,1.5902,400616946.0
ext,Extremadura,2024,26583476000.0,real,empleo,1.5345,407922127.0
ext,Extremadura,2025,28051125150.8657,proyeccion,empleo,1.4542,407922127.0
ext,Extremadura,2026,29283045487.1274,proyeccion,empleo,1.393,407922127.0
gal,Galicia,2015,57010602000.0,real,empleo,0.3405,194115762.0
gal,Galicia,2016,58564023000.0,real,empleo,0.3602,210933016.0
gal,Galicia,2017,60630852000.0,real,empleo,0.4007,242973137.0
gal,Galicia,2018,62649363000.0,real,empleo,0.3942,246971190.0
gal,Galicia,2019,64502005000.0,real,empleo,0.409,263825058.0
gal,Galicia,2020,59007178000.0,real,empleo,0.4672,275655389.0
gal,Galicia,2021,64387386000.0,real,empleo,0.5786,372567704.0
gal,Galicia,2022,71636381000.0,real,empleo,0.5982,428504950.0
gal,Galicia,2023,77461411000.0,real,empleo,0.6324,489892623.0
gal,Galicia,2024,81839712000.0,real,empleo,0.6129,501607999.0
gal,Galicia,2025,84727981648.3003,proyeccion,empleo,0.5871,497465978.0
gal,Galicia,2026,89517006299.2806,proyeccion,empleo,0.5561,497847734.0
lar,La Rioja,2015,8033065000.0,real,empleo,0.7895,63419484.0
lar,La Rioja,2016,8074094000.0,real,empleo,0.3405,27490682.0
lar,La Rioja,2017,8351707000.0,real,empleo,0.2655,22170495.0
lar,La Rioja,2018,8649852000.0,real,empleo,0.2649,22913948.0
lar,La Rioja,2019,8889997000.0,real,empleo,0.2544,22612330.0
lar,La Rioja,2020,8186915000.0,real,empleo,0.253,20716746.0
lar,La Rioja,2021,8735750000.0,real,empleo,0.2975,25985635.0
lar,La Rioja,2022,9767469000.0,real,empleo,0.2539,24795145.0
lar,La Rioja,2023,10476650000.0,real,empleo,0.2625,27497803.0
lar,La Rioja,2024,11111889000.0,real,empleo,0.261,29003475.0
lar,La Rioja,2025,11508568881.8379,proyeccion,empleo,0.236,27155299.0
lar,La Rioja,2026,12112848663.0821,proyeccion,empleo,0.2242,27155299.0
mad,Madrid,2015,206231525000.0,real,empleo,0.0811,167256077.0
mad,Madrid,2016,214469101000.0,real,empleo,0.1124,241165802.0
mad,Madrid,2017,224373156000.0,real,empleo,0.1085,243461968.0
mad,Madrid,2018,233735808000.0,real,empleo,0.1091,254911655.0
mad,Madrid,2019,243889359000.0,real,empleo,0.1081,263604632.0
mad,Madrid,2020,221061932000.0,real,empleo,0.1192,263604632.0
mad,Madrid,2021,239837609000.0,real,empleo,0.1099,263604632.0
mad,Madrid,2022,267171570000.0,real,empleo,0.1331,355681255.0
mad,Madrid,2023,295939562000.0,real,empleo,0.1202,355681255.0
mad,Madrid,2024,316193370000.0,real,empleo,0.1039,328483601.0
mad,Madrid,2025,330794990991.154,proyeccion,empleo,0.1072,354460441.0
mad,Madrid,2026,356751462437.7044,proyeccion,empleo,0.0986,351803506.0
mur,Murcia,2015,29168718000.0,real,empleo,0.0756,22065249.0
mur,Murcia,2016,30009138000.0,real,empleo,0.0777,23321012.0
mur,Murcia,2017,31192490000.0,real,empleo,0.0739,23062691.0
mur,Murcia,2018,31715345000.0,real,empleo,0.0933,29595660.0
mur,Murcia,2019,33000651000.0,real,empleo,0.1024,33799587.0
mur,Murcia,2020,30440306000.0,real,empleo,0.1248,38000877.0
mur,Murcia,2021,33603543000.0,real,empleo,0.0924,31062217.0
mur,Murcia,2022,37380806000.0,real,empleo,0.1182,44173619.0
mur,Murcia,2023,39838741000.0,real,empleo,0.096,38258107.0
mur,Murcia,2024,42488024000.0,real,empleo,0.0935,39724648.0
mur,Murcia,2025,44209906961.5551,proyeccion,empleo,0.0933,41253142.0
mur,Murcia,2026,46619073818.1298,proyeccion,empleo,0.0885,41253142.0
nav,Navarra,2015,18334417000.0,real,empleo,0.2805,51433626.0
nav,Navarra,2016,18911331000.0,real,empleo,0.2682,50728092.0
nav,Navarra,2017,19698794000.0,real,empleo,0.2989,58876993.0
nav,Navarra,2018,20235995000.0,real,empleo,0.2992,60539965.0
nav,Navarra,2019,21070268000.0,real,empleo,0.2838,59789949.0
nav,Navarra,2020,19160726000.0,real,empleo,0.3271,62681582.0
nav,Navarra,2021,20821017000.0,real,empleo,0.3106,64669872.0
nav,Navarra,2022,23204474000.0,real,empleo,0.3564,82705639.0
nav,Navarra,2023,24975376000.0,real,empleo,0.327,81668075.0
nav,Navarra,2024,26619297000.0,real,empleo,0.2842,75647559.0
nav,Navarra,2025,27727717738.525,proyeccion,empleo,0.2724,75522428.0
nav,Navarra,2026,29541097405.4703,proyeccion,empleo,0.263,77686463.0
pvc,País Vasco,2015,65073341000.0,real,empleo,1.0064,654870712.0
pvc,País Vasco,2016,67114993000.0,real,empleo,1.0245,687590577.0
pvc,País Vasco,2017,69585295000.0,real,empleo,0.9728,676907176.0
pvc,País Vasco,2018,71915111000.0,real,empleo,0.9947,715374596.0
pvc,País Vasco,2019,73999981000.0,real,empleo,1.0051,743789973.0
pvc,País Vasco,2020,66672598000.0,real,empleo,1.2092,806185815.0
pvc,País Vasco,2021,72513029000.0,real,empleo,1.1368,824363262.0
pvc,País Vasco,2022,80218167000.0,real,empleo,1.0567,847628336.0
pvc,País Vasco,2023,86748107000.0,real,empleo,0.8139,706058210.0
pvc,País Vasco,2024,91612735000.0,real,empleo,0.7851,719210432.0
pvc,País Vasco,2025,94984725555.0161,proyeccion,empleo,0.7553,717455977.0
pvc,País Vasco,2026,100311243579.2912,proyeccion,empleo,0.3549,355985346.0
val,C. Valenciana,2015,101214206000.0,real,empleo,0.1367,138352840.0
val,C. Valenciana,2016,104205396000.0,real,empleo,0.1633,170205520.0
val,C. Valenciana,2017,108666712000.0,real,empleo,0.1529,166171540.0
val,C. Valenciana,2018,112749574000.0,real,empleo,0.1544,174123530.0
val,C. Valenciana,2019,116588528000.0,real,empleo,0.1437,167540960.0
val,C. Valenciana,2020,106067171000.0,real,empleo,0.1598,169460990.0
val,C. Valenciana,2021,116386906000.0,real,empleo,0.2226,259028730.0
val,C. Valenciana,2022,127583394000.0,real,empleo,0.2086,266150430.0
val,C. Valenciana,2023,139655905000.0,real,empleo,0.2042,285203190.0
val,C. Valenciana,2024,148283453000.0,real,empleo,0.1404,208245860.0
val,C. Valenciana,2025,154631870325.7606,proyeccion,empleo,0.1963,303502580.0
val,C. Valenciana,2026,164184591233.3746,proyeccion,empleo,0.1312,215370650.0
and,Andalucía,2015,146406094000.0,real,idi,0.3788,554563795.0
and,Andalucía,2016,149901897000.0,real,idi,0.4346,651517336.0
and,Andalucía,2017,156789484000.0,real,idi,0.4361,683769226.0
and,Andalucía,2018,161894301000.0,real,idi,0.4537,734495734.0
and,Andalucía,2019,166478730000.0,real,idi,0.4892,814451876.0
and,Andalucía,2020,150452909000.0,real,idi,0.4692,705858590.0
and,Andalucía,2021,166296356000.0,real,idi,0.2608,433671834.0
and,Andalucía,2022,184364390000.0,real,idi,0.151,278322080.0
and,Andalucía,2023,199406067000.0,real,idi,0.1803,359531438.0
and,Andalucía,2024,212359142000.0,real,idi,0.1706,362235848.0
and,Andalucía,2025,222116470593.1817,proyeccion,idi,0.1996,443415578.0
and,Andalucía,2026,235169103530.3166,proyeccion,idi,0.2006,471728406.0
ara,Aragón,2015,33265930000.0,real,idi,0.1737,57787366.51
ara,Aragón,2016,34542128000.0,real,idi,0.1493,51572792.27
ara,Aragón,2017,35983544000.0,real,idi,0.2195,78976928.7
ara,Aragón,2018,37213896000.0,real,idi,0.2249,83677198.63
ara,Aragón,2019,38465053000.0,real,idi,0.2175,83677198.63
ara,Aragón,2020,35955571000.0,real,idi,0.1984,71350539.72
ara,Aragón,2021,38782157000.0,real,idi,0.2267,87919449.35
ara,Aragón,2022,43668835000.0,real,idi,0.1808,78952584.61
ara,Aragón,2023,46778120000.0,real,idi,0.1705,79775764.2
ara,Aragón,2024,49634925000.0,real,idi,0.1555,77187951.69
ara,Aragón,2025,51706151620.8324,proyeccion,idi,0.1493,77187951.69
ara,Aragón,2026,54863918381.8983,proyeccion,idi,0.1407,77187951.69
ast,Asturias,2015,21388142000.0,real,idi,0.0839,17946722.0
ast,Asturias,2016,21675441000.0,real,idi,0.0823,17829782.0
ast,Asturias,2017,22538267000.0,real,idi,0.0792,17846760.0
ast,Asturias,2018,23185680000.0,real,idi,0.0789,18294788.0
ast,Asturias,2019,23666618000.0,real,idi,0.0805,19042320.0
ast,Asturias,2020,21376392000.0,real,idi,0.127,27138013.0
ast,Asturias,2021,23617641000.0,real,idi,0.1413,33372041.0
ast,Asturias,2022,26690102000.0,real,idi,0.1414,37751388.0
ast,Asturias,2023,28350371000.0,real,idi,0.1332,37751121.0
ast,Asturias,2024,30012308000.0,real,idi,0.1821,54665975.0
ast,Asturias,2025,31206996480.0363,proyeccion,idi,0.2138,66721856.0
ast,Asturias,2026,32540503695.6435,proyeccion,idi,0.2026,65937175.0
bal,Baleares,2015,28653742000.0,real,idi,0.0337,9642026.0
bal,Baleares,2016,30233284000.0,real,idi,0.0394,11915305.0
bal,Baleares,2017,31746251000.0,real,idi,0.0428,13590027.0
bal,Baleares,2018,33185968000.0,real,idi,0.0406,13485466.0
bal,Baleares,2019,34350576000.0,real,idi,0.0394,13519148.0
bal,Baleares,2020,26669106000.0,real,idi,0.0575,15325972.0
bal,Baleares,2021,30512146000.0,real,idi,0.0389,11876077.0
bal,Baleares,2022,37189162000.0,real,idi,0.0656,24393308.0
bal,Baleares,2023,41502526000.0,real,idi,0.1053,43702835.0
bal,Baleares,2024,44692852000.0,real,idi,0.087,38885077.0
bal,Baleares,2025,47156552442.1196,proyeccion,idi,0.0793,37413350.0
bal,Baleares,2026,50781507109.3719,proyeccion,idi,0.0665,33781090.0
can,Canarias,2015,39636569000.0,real,idi,0.207,82052180.0
can,Canarias,2016,40979670000.0,real,idi,0.1707,69970661.0
can,Canarias,2017,43035839000.0,real,idi,0.1182,50868847.0
can,Canarias,2018,44609266000.0,real,idi,0.0951,42445674.0
can,Canarias,2019,45766832000.0,real,idi,0.105,48074715.0
can,Canarias,2020,37587399000.0,real,idi,0.1456,54723072.0
can,Canarias,2021,41407275000.0,real,idi,0.1142,47283119.0
can,Canarias,2022,48908196000.0,real,idi,0.1199,58640520.0
can,Canarias,2023,53990089000.0,real,idi,0.1408,75998230.0
can,Canarias,2024,58144618000.0,real,idi,0.1635,95074319.0
can,Canarias,2025,61062044154.199,proyeccion,idi,0.1452,88664354.0
can,Canarias,2026,65760759009.7699,proyeccion,idi,0.1212,79698924.0
cat,Cataluña,2015,206434270000.0,real,idi,0.1565,323171210.78
cat,Cataluña,2016,214502547000.0,real,idi,0.1663,356673042.34
cat,Cataluña,2017,223139777000.0,real,idi,0.1742,388801186.2
cat,Cataluña,2018,231101287000.0,real,idi,0.1682,388801186.2
cat,Cataluña,2019,240165818000.0,real,idi,0.1845,443006886.47
cat,Cataluña,2020,214857435000.0,real,idi,0.2139,459593954.72
cat,Cataluña,2021,234820402000.0,real,idi,0.1957,459593954.72
cat,Cataluña,2022,258787407000.0,real,idi,0.2352,608782713.62
cat,Cataluña,2023,283274025000.0,real,idi,0.2331,660263757.82
cat,Cataluña,2024,302303884000.0,real,idi,0.2253,681107521.32
cat,Cataluña,2025,314476551469.5445,proyeccion,idi,0.2166,681107521.32
cat,Cataluña,2026,335602542224.5094,proyeccion,idi,0.2516,844523682.99
clm,Cast.-La Mancha,2015,37998035000.0,real,idi,0.0565,21456800.0
clm,Cast.-La Mancha,2016,39136242000.0,real,idi,0.0582,22786400.0
clm,Cast.-La Mancha,2017,40768959000.0,real,idi,0.0578,23570030.0
clm,Cast.-La Mancha,2018,42290925000.0,real,idi,0.057,24105210.0
clm,Cast.-La Mancha,2019,43393303000.0,real,idi,0.0556,24105210.0
clm,Cast.-La Mancha,2020,40254360000.0,real,idi,0.0672,27037220.0
clm,Cast.-La Mancha,2021,44123986000.0,real,idi,0.0872,38493510.0
clm,Cast.-La Mancha,2022,50032018000.0,real,idi,0.079,39521180.0
clm,Cast.-La Mancha,2023,52544941000.0,real,idi,0.0811,42620650.0
clm,Cast.-La Mancha,2024,55559897000.0,real,idi,0.0696,38668490.0
clm,Cast.-La Mancha,2025,57877789156.0775,proyeccion,idi,0.0776,44929700.0
clm,Cast.-La Mancha,2026,60528774710.7235,proyeccion,idi,0.084,50872500.0
cnt,Cantabria,2015,12443843000.0,real,idi,0.1982,24662333.0
cnt,Cantabria,2016,12833899000.0,real,idi,0.1117,14337798.0
cnt,Cantabria,2017,13318023000.0,real,idi,0.1427,19000371.0
cnt,Cantabria,2018,13843935000.0,real,idi,0.1408,19497531.0
cnt,Cantabria,2019,14274351000.0,real,idi,0.1435,20481355.0
cnt,Cantabria,2020,12991241000.0,real,idi,0.329,42743819.0
cnt,Cantabria,2021,14206538000.0,real,idi,0.3024,42967168.0
cnt,Cantabria,2022,15557155000.0,real,idi,0.3192,49656475.0
cnt,Cantabria,2023,16740663000.0,real,idi,0.3082,51590872.0
cnt,Cantabria,2024,17700122000.0,real,idi,0.2802,49604154.0
cnt,Cantabria,2025,18399077585.3196,proyeccion,idi,0.4202,77307482.0
cnt,Cantabria,2026,19638827481.9118,proyeccion,idi,0.4251,83491279.0
cym,Cast. y León,2015,53183396000.0,real,idi,0.3356,178457014.0
cym,Cast. y León,2016,54630532000.0,real,idi,0.3056,166951996.0
cym,Cast. y León,2017,55879293000.0,real,idi,0.402,224628906.0
cym,Cast. y León,2018,58326859000.0,real,idi,0.4152,242182633.0
cym,Cast. y León,2019,59649198000.0,real,idi,0.406,242182633.0
cym,Cast. y León,2020,54794589000.0,real,idi,0.442,242182633.0
cym,Cast. y León,2021,59465900000.0,real,idi,0.5099,303237083.0
cym,Cast. y León,2022,65467208000.0,real,idi,0.4632,303237083.0
cym,Cast. y León,2023,69893920000.0,real,idi,0.6273,438440387.0
cym,Cast. y León,2024,73992645000.0,real,idi,0.5125,379187952.0
cym,Cast. y León,2025,77233592986.7985,proyeccion,idi,0.491,379187952.0
cym,Cast. y León,2026,80786752445.5297,proyeccion,idi,0.4694,379187952.0
ext,Extremadura,2015,18494971000.0,real,idi,0.58,107270160.0
ext,Extremadura,2016,19069471000.0,real,idi,0.5642,107590586.0
ext,Extremadura,2017,20169546000.0,real,idi,0.5377,108445889.0
ext,Extremadura,2018,20713254000.0,real,idi,0.5308,109954628.0
ext,Extremadura,2019,21166132000.0,real,idi,0.5698,120609777.0
ext,Extremadura,2020,19497343000.0,real,idi,0.5494,107121478.0
ext,Extremadura,2021,21551517000.0,real,idi,0.5459,117651204.0
ext,Extremadura,2022,23486645000.0,real,idi,0.6483,152257697.0
ext,Extremadura,2023,25192615000.0,real,idi,0.6827,171999033.0
ext,Extremadura,2024,26583476000.0,real,idi,0.6097,162079750.0
ext,Extremadura,2025,28051125150.8657,proyeccion,idi,0.5778,162079750.0
ext,Extremadura,2026,29283045487.1274,proyeccion,idi,0.5535,162079750.0
gal,Galicia,2015,57010602000.0,real,idi,0.2746,156560923.0
gal,Galicia,2016,58564023000.0,real,idi,0.297,173927979.0
gal,Galicia,2017,60630852000.0,real,idi,0.2955,179181305.0
gal,Galicia,2018,62649363000.0,real,idi,0.3192,199985847.0
gal,Galicia,2019,64502005000.0,real,idi,0.3304,213093067.0
gal,Galicia,2020,59007178000.0,real,idi,0.3832,226133089.0
gal,Galicia,2021,64387386000.0,real,idi,0.5068,326291465.0
gal,Galicia,2022,71636381000.0,real,idi,0.6662,477245111.0
gal,Galicia,2023,77461411000.0,real,idi,0.0,0.0
gal,Galicia,2024,81839712000.0,real,idi,0.0,0.0
gal,Galicia,2025,84727981648.3003,proyeccion,idi,0.0,0.0
gal,Galicia,2026,89517006299.2806,proyeccion,idi,0.0,0.0
lar,La Rioja,2015,8033065000.0,real,idi,0.9497,76289102.0
lar,La Rioja,2016,8074094000.0,real,idi,0.9079,73303485.0
lar,La Rioja,2017,8351707000.0,real,idi,0.9129,76240158.0
lar,La Rioja,2018,8649852000.0,real,idi,0.5536,47883143.0
lar,La Rioja,2019,8889997000.0,real,idi,0.5977,53135779.0
lar,La Rioja,2020,8186915000.0,real,idi,0.9852,80655340.0
lar,La Rioja,2021,8735750000.0,real,idi,0.8263,72180296.0
lar,La Rioja,2022,9767469000.0,real,idi,1.086,106079483.0
lar,La Rioja,2023,10476650000.0,real,idi,1.0666,111742707.0
lar,La Rioja,2024,11111889000.0,real,idi,0.9632,107029279.0
lar,La Rioja,2025,11508568881.8379,proyeccion,idi,0.9868,113567983.0
lar,La Rioja,2026,12112848663.0821,proyeccion,idi,0.9333,113047983.0
mad,Madrid,2015,206231525000.0,real,idi,0.2156,444566824.0
mad,Madrid,2016,214469101000.0,real,idi,0.007,15029996.0
mad,Madrid,2017,224373156000.0,real,idi,0.0072,16144647.0
mad,Madrid,2018,233735808000.0,real,idi,0.0533,124626170.0
mad,Madrid,2019,243889359000.0,real,idi,0.0632,154239111.0
mad,Madrid,2020,221061932000.0,real,idi,0.0698,154239111.0
mad,Madrid,2021,239837609000.0,real,idi,0.0643,154239111.0
mad,Madrid,2022,267171570000.0,real,idi,0.0857,229000297.0
mad,Madrid,2023,295939562000.0,real,idi,0.0774,229000297.0
mad,Madrid,2024,316193370000.0,real,idi,0.0698,220655159.0
mad,Madrid,2025,330794990991.154,proyeccion,idi,0.0721,238625438.0
mad,Madrid,2026,356751462437.7044,proyeccion,idi,0.0692,246701357.0
mur,Murcia,2015,29168718000.0,real,idi,0.0842,24561951.0
mur,Murcia,2016,30009138000.0,real,idi,0.0821,24646907.0
mur,Murcia,2017,31192490000.0,real,idi,0.0778,24259845.0
mur,Murcia,2018,31715345000.0,real,idi,0.0909,28839541.0
mur,Murcia,2019,33000651000.0,real,idi,0.0899,29682179.0
mur,Murcia,2020,30440306000.0,real,idi,0.0607,18475584.0
mur,Murcia,2021,33603543000.0,real,idi,0.0869,29200123.0
mur,Murcia,2022,37380806000.0,real,idi,0.0781,29184468.0
mur,Murcia,2023,39838741000.0,real,idi,0.0517,20610121.0
mur,Murcia,2024,42488024000.0,real,idi,0.0482,20462159.0
mur,Murcia,2025,44209906961.5551,proyeccion,idi,0.0484,21386224.0
mur,Murcia,2026,46619073818.1298,proyeccion,idi,0.0459,21386224.0
nav,Navarra,2015,18334417000.0,real,idi,0.2909,53329419.0
nav,Navarra,2016,18911331000.0,real,idi,0.3698,69929845.0
nav,Navarra,2017,19698794000.0,real,idi,0.4412,86911374.0
nav,Navarra,2018,20235995000.0,real,idi,0.2751,55673776.0
nav,Navarra,2019,21070268000.0,real,idi,0.2697,56830229.0
nav,Navarra,2020,19160726000.0,real,idi,0.3094,59288428.0
nav,Navarra,2021,20821017000.0,real,idi,0.3235,67356127.0
nav,Navarra,2022,23204474000.0,real,idi,0.3608,83730303.0
nav,Navarra,2023,24975376000.0,real,idi,0.3499,87391215.0
nav,Navarra,2024,26619297000.0,real,idi,0.3035,80781074.0
nav,Navarra,2025,27727717738.525,proyeccion,idi,0.2599,72065748.0
nav,Navarra,2026,29541097405.4703,proyeccion,idi,0.2644,78112661.0
pvc,País Vasco,2015,65073341000.0,real,idi,0.3174,206541101.0
pvc,País Vasco,2016,67114993000.0,real,idi,0.3285,220465184.0
pvc,País Vasco,2017,69585295000.0,real,idi,0.3762,261790988.0
pvc,País Vasco,2018,71915111000.0,real,idi,0.3945,283676821.0
pvc,País Vasco,2019,73999981000.0,real,idi,0.4087,302457565.0
pvc,País Vasco,2020,66672598000.0,real,idi,0.4924,328283963.0
pvc,País Vasco,2021,72513029000.0,real,idi,0.5075,367996509.0
pvc,País Vasco,2022,80218167000.0,real,idi,0.5095,408732933.0
pvc,País Vasco,2023,86748107000.0,real,idi,0.4971,431185537.0
pvc,País Vasco,2024,91612735000.0,real,idi,0.4787,438520451.0
pvc,País Vasco,2025,94984725555.0161,proyeccion,idi,0.4979,472955042.0
pvc,País Vasco,2026,100311243579.2912,proyeccion,idi,0.5033,504844585.0
val,C. Valenciana,2015,101214206000.0,real,idi,0.0609,61622870.0
val,C. Valenciana,2016,104205396000.0,real,idi,0.0526,54806950.0
val,C. Valenciana,2017,108666712000.0,real,idi,0.0589,63987810.0
val,C. Valenciana,2018,112749574000.0,real,idi,0.0688,77532390.0
val,C. Valenciana,2019,116588528000.0,real,idi,0.082,95580270.0
val,C. Valenciana,2020,106067171000.0,real,idi,0.0994,105405520.0
val,C. Valenciana,2021,116386906000.0,real,idi,0.1277,148627900.0
val,C. Valenciana,2022,127583394000.0,real,idi,0.1762,224806540.0
val,C. Valenciana,2023,139655905000.0,real,idi,0.1491,208185880.0
val,C. Valenciana,2024,148283453000.0,real,idi,0.1705,252834540.0
val,C. Valenciana,2025,154631870325.7606,proyeccion,idi,0.1461,225882520.0
val,C. Valenciana,2026,164184591233.3746,proyeccion,idi,0.1943,319064750.0
and,Andalucía,2015,146406094000.0,real,dependencia,0.7475,1094401749.0
and,Andalucía,2016,149901897000.0,real,dependencia,0.7584,1136809504.0
and,Andalucía,2017,156789484000.0,real,dependencia,0.743,1164914040.0
and,Andalucía,2018,161894301000.0,real,dependencia,0.7388,1196024692.0
and,Andalucía,2019,166478730000.0,real,dependencia,0.7178,1195006504.0
and,Andalucía,2020,150452909000.0,real,dependencia,1.0031,1509239704.0
and,Andalucía,2021,166296356000.0,real,dependencia,0.9682,1610002176.0
and,Andalucía,2022,184364390000.0,real,dependencia,0.956,1762584911.0
and,Andalucía,2023,199406067000.0,real,dependencia,1.024,2041969111.0
and,Andalucía,2024,212359142000.0,real,dependencia,1.0499,2229589384.0
and,Andalucía,2025,222116470593.1817,proyeccion,dependencia,1.1782,2616898816.0
and,Andalucía,2026,235169103530.3166,proyeccion,dependencia,1.2387,2913064494.0
ara,Aragón,2015,33265930000.0,real,dependencia,0.0,0.0
ara,Aragón,2016,34542128000.0,real,dependencia,0.0,0.0
ara,Aragón,2017,35983544000.0,real,dependencia,0.0,0.0
ara,Aragón,2018,37213896000.0,real,dependencia,0.0,0.0
ara,Aragón,2019,38465053000.0,real,dependencia,0.0,0.0
ara,Aragón,2020,35955571000.0,real,dependencia,0.0,0.0
ara,Aragón,2021,38782157000.0,real,dependencia,0.0,0.0
ara,Aragón,2022,43668835000.0,real,dependencia,0.0,0.0
ara,Aragón,2023,46778120000.0,real,dependencia,0.0,0.0
ara,Aragón,2024,49634925000.0,real,dependencia,0.0,0.0
ara,Aragón,2025,51706151620.8324,proyeccion,dependencia,0.0,0.0
ara,Aragón,2026,54863918381.8983,proyeccion,dependencia,0.0,0.0
ast,Asturias,2015,21388142000.0,real,dependencia,0.0,0.0
ast,Asturias,2016,21675441000.0,real,dependencia,0.0,0.0
ast,Asturias,2017,22538267000.0,real,dependencia,0.0,0.0
ast,Asturias,2018,23185680000.0,real,dependencia,0.0,0.0
ast,Asturias,2019,23666618000.0,real,dependencia,0.0,0.0
ast,Asturias,2020,21376392000.0,real,dependencia,0.0,0.0
ast,Asturias,2021,23617641000.0,real,dependencia,0.0,0.0
ast,Asturias,2022,26690102000.0,real,dependencia,0.0,0.0
ast,Asturias,2023,28350371000.0,real,dependencia,0.0,0.0
ast,Asturias,2024,30012308000.0,real,dependencia,0.0,0.0
ast,Asturias,2025,31206996480.0363,proyeccion,dependencia,0.0,0.0
ast,Asturias,2026,32540503695.6435,proyeccion,dependencia,0.0,0.0
bal,Baleares,2015,28653742000.0,real,dependencia,0.3939,112865122.0
bal,Baleares,2016,30233284000.0,real,dependencia,0.4283,129501729.0
bal,Baleares,2017,31746251000.0,real,dependencia,0.431,136815763.0
bal,Baleares,2018,33185968000.0,real,dependencia,0.4401,146065584.0
bal,Baleares,2019,34350576000.0,real,dependencia,0.3949,135660688.0
bal,Baleares,2020,26669106000.0,real,dependencia,0.3972,105929635.0
bal,Baleares,2021,30512146000.0,real,dependencia,0.4192,127903857.0
bal,Baleares,2022,37189162000.0,real,dependencia,0.4683,174166170.0
bal,Baleares,2023,41502526000.0,real,dependencia,0.4877,202413664.0
bal,Baleares,2024,44692852000.0,real,dependencia,0.4482,200326339.0
bal,Baleares,2025,47156552442.1196,proyeccion,dependencia,0.4775,225188836.0
bal,Baleares,2026,50781507109.3719,proyeccion,dependencia,0.4566,231857908.0
can,Canarias,2015,39636569000.0,real,dependencia,0.2432,96386589.0
can,Canarias,2016,40979670000.0,real,dependencia,0.2543,104208377.0
can,Canarias,2017,43035839000.0,real,dependencia,0.275,118363914.0
can,Canarias,2018,44609266000.0,real,dependencia,0.3636,162215406.0
can,Canarias,2019,45766832000.0,real,dependencia,0.4579,209575354.0
can,Canarias,2020,37587399000.0,real,dependencia,0.5824,218911465.0
can,Canarias,2021,41407275000.0,real,dependencia,0.5333,220830538.0
can,Canarias,2022,48908196000.0,real,dependencia,0.4885,238918494.0
can,Canarias,2023,53990089000.0,real,dependencia,0.4918,265498955.0
can,Canarias,2024,58144618000.0,real,dependencia,0.5249,305199316.0
can,Canarias,2025,61062044154.199,proyeccion,dependencia,0.5748,350955290.0
can,Canarias,2026,65760759009.7699,proyeccion,dependencia,0.6268,412171718.0
cat,Cataluña,2015,206434270000.0,real,dependencia,0.6977,1440365937.92
cat,Cataluña,2016,214502547000.0,real,dependencia,0.6914,1482975719.45
cat,Cataluña,2017,223139777000.0,real,dependencia,0.6684,1491396034.11
cat,Cataluña,2018,231101287000.0,real,dependencia,0.6453,1491396034.11
cat,Cataluña,2019,240165818000.0,real,dependencia,0.6378,1531771266.95
cat,Cataluña,2020,214857435000.0,real,dependencia,0.742,1594179039.73
