ccaa;fecha;genero;origen_genero;origen;cobertura_pct_ppd;solicitudes_pct_ppd;limbo_grado_pct_ppd;limbo_pia_pct_ppd;limbo_prestaciones_pct_ppd;pct_mujeres_benef
Comunidad de Madrid;2025-09-01;mujer;estimado;real;18,1633;24,4549;0,0524;1,2127;0,0000;74,1084
Comunidad de Madrid;2025-10-01;hombre;estimado;real;6,4378;8,6501;0,0078;0,4185;0,0000;74,0306
Comunidad de Madrid;2025-10-01;mujer;estimado;real;18,3522;24,6586;0,0221;1,1929;0,0000;74,0306
Comunidad de Madrid;2025-11-01;hombre;estimado;real;6,5451;8,7124;0,0047;0,3642;0,0000;73,9053
Comunidad de Madrid;2025-11-01;mujer;estimado;real;18,5369;24,6752;0,0132;1,0316;0,0000;73,9053
Comunidad de Madrid;2025-12-01;hombre;estimado;real;6,5950;8,7261;0,0049;0,3159;0,0000;73,8579
Comunidad de Madrid;2025-12-01;mujer;estimado;real;18,6326;24,6535;0,0139;0,8924;0,0000;73,8579
Comunidad de Madrid;2026-01-01;hombre;estimado;real;6,2877;8,4725;0,0045;0,4507;0,0000;73,8641
Comunidad de Madrid;2026-01-01;mujer;estimado;real;17,7701;23,9446;0,0126;1,2736;0,0000;73,8641
Comunidad de Madrid;2026-02-01;hombre;estimado;real;6,4041;8,4541;0,0046;0,3644;0,0000;73,7553
Comunidad de Madrid;2026-02-01;mujer;estimado;real;17,9974;23,7583;0,0130;1,0240;0,0000;73,7553
Comunidad de Madrid;2026-03-01;hombre;estimado;real;6,4770;8,5880;0,0046;0,4306;0,0000;73,7169
Comunidad de Madrid;2026-03-01;mujer;estimado;real;18,1664;24,0870;0,0129;1,2076;0,0000;73,7169
Comunidad de Madrid;2026-04-01;hombre;estimado;proyeccion;6,5062;8,6226;0,0051;0,4047;0,0000;73,6719
Comunidad de Madrid;2026-04-01;mujer;estimado;proyeccion;18,2481;24,1842;0,0144;1,1351;0,0000;73,6719
Comunidad de Madrid;2026-05-01;hombre;estimado;proyeccion;6,5400;8,6573;0,0051;0,4047;0,0000;73,6270
Comunidad de Madrid;2026-05-01;mujer;estimado;proyeccion;18,3430;24,2813;0,0144;1,1351;0,0000;73,6270
Comunidad de Madrid;2026-06-01;hombre;estimado;proyeccion;6,5738;8,6919;0,0051;0,4047;0,0000;73,5820
Comunidad de Madrid;2026-06-01;mujer;estimado;proyeccion;18,4378;24,3785;0,0144;1,1351;0,0000;73,5820
Comunidad de Madrid;2026-07-01;hombre;estimado;proyeccion;6,6076;8,7266;0,0051;0,4047;0,0000;73,5370
Comunidad de Madrid;2026-07-01;mujer;estimado;proyeccion;18,5326;24,4756;0,0144;1,1351;0,0000;73,5370
Comunidad de Madrid;2026-08-01;hombre;estimado;proyeccion;6,6415;8,7612;0,0051;0,4047;0,0000;73,4921
Comunidad de Madrid;2026-08-01;mujer;estimado;proyeccion;18,6275;24,5728;0,0144;1,1351;0,0000;73,4921
Comunidad de Madrid;2026-09-01;hombre;estimado;proyeccion;6,6753;8,7958;0,0051;0,4047;0,0000;73,4471
Comunidad de Madrid;2026-09-01;mujer;estimado;proyeccion;18,7223;24,6700;0,0144;1,1351;0,0000;73,4471
Comunidad de Madrid;2026-10-01;hombre;estimado;proyeccion;6,7091;8,8305;0,0051;0,4047;0,0000;73,4021
Comunidad de Madrid;2026-10-01;mujer;estimado;proyeccion;18,8171;24,7671;0,0144;1,1351;0,0000;73,4021
Comunidad de Madrid;2026-11-01;hombre;estimado;proyeccion;6,7429;8,8651;0,0051;0,4047;0,0000;73,3572
Comunidad de Madrid;2026-11-01;mujer;estimado;proyeccion;18,9120;24,8643;0,0144;1,1351;0,0000;73,3572
Extremadura;2023-01-01;hombre;estimado;real;3,6395;6,3534;0,3424;0,7022;0,0217;82,2118
Extremadura;2023-01-01;mujer;estimado;real;16,8208;29,3636;1,5825;3,2452;0,1003;82,2118
Extremadura;2023-02-01;hombre;estimado;real;3,6557;6,3717;0,3293;0,7128;0,0259;82,1882
Extremadura;2023-02-01;mujer;estimado;real;16,8682;29,4006;1,5195;3,2892;0,1194;82,1882
Extremadura;2023-03-01;hombre;estimado;real;3,6752;6,3758;0,3290;0,6957;0,0279;82,1696
Extremadura;2023-03-01;mujer;estimado;real;16,9367;29,3821;1,5161;3,2063;0,1287;82,1696
Extremadura;2023-04-01;hombre;estimado;real;3,7365;6,4249;0,3088;0,6928;0,0312;82,0868
Extremadura;2023-04-01;mujer;estimado;real;17,1225;29,4418;1,4149;3,1747;0,1430;82,0868
Extremadura;2023-05-01;hombre;estimado;real;3,8006;6,4873;0,3168;0,6735;0,0258;82,0164
Extremadura;2023-05-01;mujer;estimado;real;17,3332;29,5862;1,4447;3,0714;0,1176;82,0164
Extremadura;2023-06-01;hombre;estimado;real;3,9097;6,5827;0,3314;0,6320;0,0281;81,9151
Extremadura;2023-06-01;mujer;estimado;real;17,7090;29,8160;1,5011;2,8626;0,1272;81,9151
Extremadura;2023-07-01;hombre;estimado;real;3,9491;6,6404;0,3312;0,6299;0,0293;81,7874
Extremadura;2023-07-01;mujer;estimado;real;17,7344;29,8199;1,4874;2,8288;0,1317;81,7874
Extremadura;2023-08-01;hombre;estimado;real;3,9029;6,6249;0,3253;0,6724;0,0296;81,9071
Extremadura;2023-08-01;mujer;estimado;real;17,6686;29,9913;1,4726;3,0441;0,1339;81,9071
Extremadura;2023-09-01;hombre;estimado;real;3,9379;6,6544;0,3199;0,6606;0,0309;81,8535
Extremadura;2023-09-01;mujer;estimado;real;17,7626;30,0159;1,4428;2,9798;0,1395;81,8535
Extremadura;2023-10-01;hombre;estimado;real;3,9537;6,6585;0,3063;0,6610;0,0308;81,9119
Extremadura;2023-10-01;mujer;estimado;real;17,9046;30,1533;1,3872;2,9933;0,1396;81,9119
Extremadura;2023-11-01;hombre;estimado;real;4,0282;6,7299;0,2903;0,6513;0,0316;81,7399
Extremadura;2023-11-01;mujer;estimado;real;18,0320;30,1259;1,2995;2,9155;0,1414;81,7399
Extremadura;2023-12-01;hombre;estimado;real;4,0552;6,7650;0,2771;0,6610;0,0367;81,7283
Extremadura;2023-12-01;mujer;estimado;real;18,1389;30,2594;1,2396;2,9568;0,1640;81,7283
Extremadura;2024-01-01;hombre;estimado;real;4,2465;7,1432;0,3223;0,7024;0,0393;81,6994
Extremadura;2024-01-01;mujer;estimado;real;18,9578;31,8897;1,4388;3,1358;0,1753;81,6994
Extremadura;2024-02-01;hombre;estimado;real;4,1879;7,1115;0,3010;0,7511;0,0400;81,7139
Extremadura;2024-02-01;mujer;estimado;real;18,7141;31,7786;1,3451;3,3562;0,1786;81,7139
Extremadura;2024-03-01;hombre;estimado;real;4,2152;7,1597;0,2753;0,7837;0,0337;81,6882
Extremadura;2024-03-01;mujer;estimado;real;18,8037;31,9390;1,2280;3,4963;0,1503;81,6882
Extremadura;2024-04-01;hombre;estimado;real;4,3506;7,2488;0,3147;0,6777;0,0371;81,5072
Extremadura;2024-04-01;mujer;estimado;real;19,1752;31,9489;1,3872;2,9871;0,1635;81,5072
Extremadura;2024-05-01;hombre;estimado;real;4,4034;7,2386;0,3175;0,5956;0,0366;81,4324
Extremadura;2024-05-01;mujer;estimado;real;19,3123;31,7465;1,3924;2,6122;0,1607;81,4324
Extremadura;2024-06-01;hombre;estimado;real;4,4412;7,2518;0,2819;0,5930;0,0328;81,3946
Extremadura;2024-06-01;mujer;estimado;real;19,4293;31,7253;1,2333;2,5943;0,1433;81,3946
Extremadura;2024-07-01;hombre;estimado;real;4,4437;7,2080;0,2634;0,5687;0,0326;81,4683
Extremadura;2024-07-01;mujer;estimado;real;19,5351;31,6874;1,1581;2,5003;0,1434;81,4683
Extremadura;2024-08-01;hombre;estimado;real;4,4587;7,1664;0,2212;0,5564;0,0312;81,4831
Extremadura;2024-08-01;mujer;estimado;real;19,6204;31,5357;0,9732;2,4482;0,1375;81,4831
Extremadura;2024-09-01;hombre;estimado;real;4,4975;7,2086;0,2343;0,5342;0,0297;81,4445
Extremadura;2024-09-01;mujer;estimado;real;19,7404;31,6403;1,0285;2,3448;0,1304;81,4445
Extremadura;2024-10-01;hombre;estimado;real;4,5513;7,3305;0,2824;0,5493;0,0281;81,3535
Extremadura;2024-10-01;mujer;estimado;real;19,8573;31,9827;1,2322;2,3968;0,1227;81,3535
Extremadura;2024-11-01;hombre;estimado;real;4,6200;7,3896;0,3138;0,4985;0,0302;81,3020
Extremadura;2024-11-01;mujer;estimado;real;20,0883;32,1310;1,3642;2,1673;0,1312;81,3020
Extremadura;2024-12-01;hombre;estimado;real;4,6224;7,3935;0,3386;0,4755;0,0300;81,2783
Extremadura;2024-12-01;mujer;estimado;real;20,0678;32,0984;1,4702;2,0641;0,1301;81,2783
Extremadura;2025-01-01;hombre;estimado;real;4,5255;7,3413;0,3090;0,5609;0,0287;81,3288
Extremadura;2025-01-01;mujer;estimado;real;19,7121;31,9775;1,3457;2,4432;0,1252;81,3288
Extremadura;2025-02-01;hombre;estimado;real;4,4637;7,3553;0,2880;0,6500;0,0297;81,3295
Extremadura;2025-02-01;mujer;estimado;real;19,4441;32,0401;1,2544;2,8312;0,1295;81,3295
Extremadura;2025-03-01;hombre;estimado;real;4,5265;7,4787;0,3335;0,6494;0,0310;81,1817
Extremadura;2025-03-01;mujer;estimado;real;19,5273;32,2630;1,4388;2,8014;0,1336;81,1817
Extremadura;2025-04-01;hombre;estimado;real;4,5801;7,5862;0,3985;0,6241;0,0329;81,0442
Extremadura;2025-04-01;mujer;estimado;real;19,5821;32,4343;1,7036;2,6681;0,1409;81,0442
Extremadura;2025-05-01;hombre;estimado;real;4,6272;7,6341;0,4341;0,5889;0,0323;80,9912
Extremadura;2025-05-01;mujer;estimado;real;19,7154;32,5266;1,8497;2,5090;0,1375;80,9912
Extremadura;2025-06-01;hombre;estimado;real;4,6723;7,6573;0,3962;0,5900;0,0316;80,8775
Extremadura;2025-06-01;mujer;estimado;real;19,7615;32,3864;1,6755;2,4954;0,1336;80,8775
Extremadura;2025-07-01;hombre;estimado;real;4,7196;7,6724;0,4307;0,5325;0,0307;80,8514
Extremadura;2025-07-01;mujer;estimado;real;19,9276;32,3951;1,8187;2,2483;0,1298;80,8514
Extremadura;2025-08-01;hombre;estimado;real;4,7477;7,6810;0,4607;0,4933;0,0301;80,8451
Extremadura;2025-08-01;mujer;estimado;real;20,0383;32,4182;1,9446;2,0819;0,1271;80,8451
Extremadura;2025-09-01;hombre;estimado;real;4,7375;7,7009;0,4934;0,4920;0,0284;80,8685
Extremadura;2025-09-01;mujer;estimado;real;20,0254;32,5516;2,0857;2,0799;0,1202;80,8685
Extremadura;2025-10-01;hombre;estimado;real;4,7640;7,8315;0,5232;0,5498;0,0282;80,7891
Extremadura;2025-10-01;mujer;estimado;real;20,0346;32,9345;2,2001;2,3122;0,1185;80,7891
Extremadura;2025-11-01;hombre;estimado;real;4,7546;7,8769;0,4879;0,6017;0,0275;80,8360
Extremadura;2025-11-01;mujer;estimado;real;20,0553;33,2255;2,0582;2,5379;0,1159;80,8360
Extremadura;2025-12-01;hombre;estimado;real;4,7811;7,8869;0,4282;0,6141;0,0265;80,7903
Extremadura;2025-12-01;mujer;estimado;real;20,1080;33,1699;1,8008;2,5829;0,1116;80,7903
Extremadura;2026-01-01;hombre;estimado;real;4,5883;7,6463;0,4063;0,6449;0,0246;80,8268
Extremadura;2026-01-01;mujer;estimado;real;19,3425;32,2336;1,7129;2,7188;0,1036;80,8268
Extremadura;2026-02-01;hombre;estimado;real;4,4653;7,5773;0,4351;0,7026;0,0238;80,9391
Extremadura;2026-02-01;mujer;estimado;real;18,9611;32,1757;1,8477;2,9833;0,1011;80,9391
Extremadura;2026-03-01;hombre;estimado;real;4,5732;7,6201;0,4580;0,6185;0,0229;80,9080
Extremadura;2026-03-01;mujer;estimado;real;19,3802;32,2926;1,9408;2,6210;0,0969;80,9080
Extremadura;2026-04-01;hombre;estimado;proyeccion;4,5731;7,6201;0,4580;0,6185;0,0225;80,8737
Extremadura;2026-04-01;mujer;estimado;proyeccion;19,3801;32,2926;1,9408;2,6210;0,0954;80,8737
Extremadura;2026-05-01;hombre;estimado;proyeccion;4,5731;7,6201;0,4580;0,6185;0,0221;80,8394
Extremadura;2026-05-01;mujer;estimado;proyeccion;19,3801;32,2926;1,9408;2,6210;0,0938;80,8394
Extremadura;2026-06-01;hombre;estimado;proyeccion;4,5731;7,6201;0,4580;0,6185;0,0218;80,8050
Extremadura;2026-06-01;mujer;estimado;proyeccion;19,3801;32,2926;1,9408;2,6210;0,0925;80,8050
Extremadura;2026-07-01;hombre;estimado;proyeccion;4,5731;7,6201;0,4580;0,6185;0,0216;80,7707
Extremadura;2026-07-01;mujer;estimado;proyeccion;19,3801;32,2926;1,9408;2,6210;0,0914;80,7707
Extremadura;2026-08-01;hombre;estimado;proyeccion;4,5731;7,6201;0,4580;0,6185;0,0214;80,7364
Extremadura;2026-08-01;mujer;estimado;proyeccion;19,3801;32,2926;1,9408;2,6210;0,0906;80,7364
Extremadura;2026-09-01;hombre;estimado;proyeccion;4,5731;7,6201;0,4580;0,6185;0,0212;80,7020
Extremadura;2026-09-01;mujer;estimado;proyeccion;19,3801;32,2926;1,9408;2,6210;0,0899;80,7020
Extremadura;2026-10-01;hombre;estimado;proyeccion;4,5731;7,6201;0,4580;0,6185;0,0211;80,6677
Extremadura;2026-10-01;mujer;estimado;proyeccion;19,3801;32,2926;1,9408;2,6210;0,0894;80,6677
Extremadura;2026-11-01;hombre;estimado;proyeccion;4,5731;7,6201;0,4580;0,6185;0,0210;80,6334
Extremadura;2026-11-01;mujer;estimado;proyeccion;19,3801;32,2926;1,9408;2,6210;0,0890;80,6334
Galicia;2023-01-01;hombre;estimado;real;2,0507;2,3980;0,0197;0,1010;0,0758;85,5299
Galicia;2023-01-01;mujer;estimado;real;12,1212;14,1740;0,1167;0,5972;0,4480;85,5299
Galicia;2023-02-01;hombre;estimado;real;2,0713;2,4115;0,0223;0,0943;0,1108;85,4532
Galicia;2023-02-01;mujer;estimado;real;12,1676;14,1658;0,1312;0,5540;0,6511;85,4532
Galicia;2023-03-01;hombre;estimado;real;2,1341;2,4477;0,0196;0,0686;0,0749;85,2517
Galicia;2023-03-01;mujer;estimado;real;12,3358;14,1489;0,1135;0,3963;0,4330;85,2517
Galicia;2023-04-01;hombre;estimado;real;2,1431;2,4461;0,0155;0,0648;0,0643;85,2521
Galicia;2023-04-01;mujer;estimado;real;12,3885;14,1401;0,0895;0,3745;0,3719;85,2521
Galicia;2023-05-01;hombre;estimado;real;2,1970;2,5450;0,0166;0,0690;0,0630;85,0895
Galicia;2023-05-01;mujer;estimado;real;12,5377;14,5234;0,0945;0,3938;0,3592;85,0895
Galicia;2023-06-01;hombre;estimado;real;2,2248;2,5595;0,0126;0,0656;0,0606;85,0676
Galicia;2023-06-01;mujer;estimado;real;12,6742;14,5810;0,0719;0,3737;0,3450;85,0676
Galicia;2023-07-01;hombre;estimado;real;2,2418;2,5741;0,0129;0,0647;0,0560;85,0146
Galicia;2023-07-01;mujer;estimado;real;12,7182;14,6033;0,0734;0,3668;0,3176;85,0146
Galicia;2023-08-01;hombre;estimado;real;2,2512;2,5794;0,0134;0,0641;0,0553;85,0046
Galicia;2023-08-01;mujer;estimado;real;12,7612;14,6216;0,0759;0,3631;0,3133;85,0046
Galicia;2023-09-01;hombre;estimado;real;2,2675;2,5895;0,0137;0,0591;0,0534;84,9371
Galicia;2023-09-01;mujer;estimado;real;12,7863;14,6019;0,0772;0,3332;0,3012;84,9371
Galicia;2023-10-01;hombre;estimado;real;2,2779;2,6005;0,0141;0,0610;0,0522;84,9072
Galicia;2023-10-01;mujer;estimado;real;12,8149;14,6293;0,0795;0,3432;0,2939;84,9072
Galicia;2023-11-01;hombre;estimado;real;2,3006;2,6213;0,0165;0,0576;0,0511;84,8128
Galicia;2023-11-01;mujer;estimado;real;12,8478;14,6384;0,0920;0,3215;0,2852;84,8128
Galicia;2023-12-01;hombre;estimado;real;2,3035;2,6232;0,0167;0,0592;0,0514;84,8371
Galicia;2023-12-01;mujer;estimado;real;12,8881;14,6769;0,0932;0,3311;0,2875;84,8371
Galicia;2024-01-01;hombre;estimado;real;2,3761;2,6946;0,0162;0,0534;0,0517;84,8714
Galicia;2024-01-01;mujer;estimado;real;13,3299;15,1169;0,0911;0,2999;0,2899;84,8714
Galicia;2024-02-01;hombre;estimado;real;2,3643;2,6791;0,0164;0,0554;0,0509;84,8481
Galicia;2024-02-01;mujer;estimado;real;13,2399;15,0025;0,0916;0,3102;0,2851;84,8481
Galicia;2024-03-01;hombre;estimado;real;2,3939;2,7009;0,0165;0,0511;0,0486;84,7891
Galicia;2024-03-01;mujer;estimado;real;13,3440;15,0556;0,0921;0,2848;0,2707;84,7891
Galicia;2024-04-01;hombre;estimado;real;2,4166;2,7231;0,0170;0,0524;0,0493;84,7167
Galicia;2024-04-01;mujer;estimado;real;13,3952;15,0944;0,0942;0,2905;0,2731;84,7167
Galicia;2024-05-01;hombre;estimado;real;2,4442;2,7440;0,0159;0,0475;0,0490;84,5941
Galicia;2024-05-01;mujer;estimado;real;13,4213;15,0673;0,0872;0,2609;0,2691;84,5941
Galicia;2024-06-01;hombre;estimado;real;2,4882;2,7784;0,0082;0,0467;0,0491;84,4954
Galicia;2024-06-01;mujer;estimado;real;13,5600;15,1413;0,0448;0,2546;0,2676;84,4954
Galicia;2024-07-01;hombre;estimado;real;2,5297;2,8230;0,0082;0,0476;0,0480;84,2805
Galicia;2024-07-01;mujer;estimado;real;13,5632;15,1356;0,0440;0,2550;0,2572;84,2805
Galicia;2024-08-01;hombre;estimado;real;2,5592;2,8501;0,0076;0,0465;0,0475;84,1566
Galicia;2024-08-01;mujer;estimado;real;13,5938;15,1388;0,0403;0,2468;0,2523;84,1566
Galicia;2024-09-01;hombre;estimado;real;2,5634;2,8511;0,0062;0,0472;0,0483;84,1633
Galicia;2024-09-01;mujer;estimado;real;13,6232;15,1521;0,0328;0,2511;0,2565;84,1633
Galicia;2024-10-01;hombre;estimado;real;2,6071;2,8905;0,0018;0,0484;0,0490;84,0104
Galicia;2024-10-01;mujer;estimado;real;13,6977;15,1868;0,0095;0,2542;0,2574;84,0104
Galicia;2024-11-01;hombre;estimado;real;2,6843;2,9663;0,0018;0,0441;0,0502;83,6461
Galicia;2024-11-01;mujer;estimado;real;13,7295;15,1719;0,0093;0,2253;0,2569;83,6461
Galicia;2024-12-01;hombre;estimado;real;2,7194;3,0032;0,0018;0,0442;0,0516;83,4582
Galicia;2024-12-01;mujer;estimado;real;13,7202;15,1518;0,0092;0,2232;0,2602;83,4582
Galicia;2025-01-01;hombre;estimado;real;2,6907;2,9670;0,0017;0,0427;0,0510;83,3379
Galicia;2025-01-01;mujer;estimado;real;13,4582;14,8398;0,0085;0,2138;0,2548;83,3379
Galicia;2025-02-01;hombre;estimado;real;2,7146;2,9907;0,0017;0,0426;0,0510;83,1170
Galicia;2025-02-01;mujer;estimado;real;13,3643;14,7236;0,0085;0,2096;0,2509;83,1170
Galicia;2025-03-01;hombre;estimado;real;2,7754;3,0523;0,0020;0,0423;0,0586;82,8871
Galicia;2025-03-01;mujer;estimado;real;13,4426;14,7840;0,0095;0,2049;0,2839;82,8871
Galicia;2025-04-01;hombre;estimado;real;2,9613;3,2509;0,0023;0,0461;0,0313;82,1119
Galicia;2025-04-01;mujer;estimado;real;13,5935;14,9229;0,0106;0,2115;0,1435;82,1119
Galicia;2025-05-01;hombre;estimado;real;3,1278;3,4303;0,0025;0,0461;0,0327;81,5664
Galicia;2025-05-01;mujer;estimado;real;13,8399;15,1786;0,0112;0,2040;0,1447;81,5664
Galicia;2025-06-01;hombre;estimado;real;3,3136;3,6207;0,0031;0,0466;0,0304;81,0240
Galicia;2025-06-01;mujer;estimado;real;14,1483;15,4597;0,0133;0,1991;0,1299;81,0240
Galicia;2025-07-01;hombre;estimado;real;3,4186;3,7260;0,0028;0,0456;0,0283;80,7171
Galicia;2025-07-01;mujer;estimado;real;14,3099;15,5967;0,0117;0,1908;0,1186;80,7171
Galicia;2025-08-01;hombre;estimado;real;3,5367;3,8519;0,0039;0,0467;0,0294;80,4001
Galicia;2025-08-01;mujer;estimado;real;14,5077;15,8007;0,0162;0,1916;0,1208;80,4001
Galicia;2025-09-01;hombre;estimado;real;3,6949;4,0070;0,0047;0,0449;0,0300;79,8720
Galicia;2025-09-01;mujer;estimado;real;14,6620;15,9005;0,0186;0,1780;0,1190;79,8720
Galicia;2025-10-01;hombre;estimado;real;3,8499;4,1630;0,0063;0,0438;0,0302;79,5058
Galicia;2025-10-01;mujer;estimado;real;14,9354;16,1500;0,0246;0,1698;0,1171;79,5058
Galicia;2025-11-01;hombre;estimado;real;4,0146;4,3060;0,0063;0,0186;0,0532;79,1287
Galicia;2025-11-01;mujer;estimado;real;15,2204;16,3252;0,0238;0,0704;0,2019;79,1287
Galicia;2025-12-01;hombre;estimado;real;4,1266;4,4291;0,0066;0,0262;0,0345;78,7916
Galicia;2025-12-01;mujer;estimado;real;15,3309;16,4546;0,0244;0,0972;0,1280;78,7916
Galicia;2026-01-01;hombre;estimado;real;4,0287;4,3232;0,0055;0,0260;0,0340;78,7793
Galicia;2026-01-01;mujer;estimado;real;14,9561;16,0492;0,0205;0,0966;0,1263;78,7793
Galicia;2026-02-01;hombre;estimado;real;4,0548;4,3391;0,0071;0,0259;0,0339;78,5604
Galicia;2026-02-01;mujer;estimado;real;14,8580;15,8995;0,0260;0,0949;0,1242;78,5604
Galicia;2026-03-01;hombre;estimado;real;4,1732;4,4525;0,0010;0,0253;0,0371;78,2624
Galicia;2026-03-01;mujer;estimado;real;15,0249;16,0303;0,0037;0,0912;0,1336;78,2624
Galicia;2026-04-01;hombre;estimado;proyeccion;4,2006;4,4816;0,0010;0,0255;0,0369;78,0110
Galicia;2026-04-01;mujer;estimado;proyeccion;15,1236;16,1351;0,0037;0,0919;0,1330;78,0110
Galicia;2026-05-01;hombre;estimado;proyeccion;4,2284;4,5107;0,0010;0,0255;0,0369;77,7595
Galicia;2026-05-01;mujer;estimado;proyeccion;15,2235;16,2399;0,0037;0,0919;0,1330;77,7595
Galicia;2026-06-01;hombre;estimado;proyeccion;4,2561;4,5398;0,0010;0,0255;0,0369;77,5081
Galicia;2026-06-01;mujer;estimado;proyeccion;15,3235;16,3448;0,0037;0,0919;0,1330;77,5081
Galicia;2026-07-01;hombre;estimado;proyeccion;4,2839;4,5689;0,0010;0,0255;0,0369;77,2566
Galicia;2026-07-01;mujer;estimado;proyeccion;15,4234;16,4496;0,0037;0,0919;0,1330;77,2566
Galicia;2026-08-01;hombre;estimado;proyeccion;4,3116;4,5980;0,0010;0,0255;0,0369;77,0052
Galicia;2026-08-01;mujer;estimado;proyeccion;15,5233;16,5544;0,0037;0,0919;0,1330;77,0052
Galicia;2026-09-01;hombre;estimado;proyeccion;4,3394;4,6271;0,0010;0,0255;0,0369;76,7537
Galicia;2026-09-01;mujer;estimado;proyeccion;15,6233;16,6592;0,0037;0,0919;0,1330;76,7537
Galicia;2026-10-01;hombre;estimado;proyeccion;4,3672;4,6562;0,0010;0,0255;0,0369;76,5023
Galicia;2026-10-01;mujer;estimado;proyeccion;15,7232;16,7640;0,0037;0,0919;0,1330;76,5023
Galicia;2026-11-01;hombre;estimado;proyeccion;4,3949;4,6854;0,0010;0,0255;0,0369;76,2508
Galicia;2026-11-01;mujer;estimado;proyeccion;15,8231;16,8689;0,0037;0,0919;0,1330;76,2508
Islas Baleares;2023-01-01;hombre;estimado;real;6,4389;9,6554;0,8860;0,7398;0,0000;70,3609
Islas Baleares;2023-01-01;mujer;estimado;real;15,2855;22,9211;2,1034;1,7562;0,0000;70,3609
Islas Baleares;2023-02-01;hombre;estimado;real;6,5439;9,8437;0,9061;0,7735;0,0000;70,1553
Islas Baleares;2023-02-01;mujer;estimado;real;15,3826;23,1394;2,1299;1,8182;0,0000;70,1553
Islas Baleares;2023-03-01;hombre;estimado;real;6,5109;9,9179;0,8951;0,8822;0,0000;70,2770
Islas Baleares;2023-03-01;mujer;estimado;real;15,3944;23,4499;2,1164;2,0859;0,0000;70,2770
Islas Baleares;2023-04-01;hombre;estimado;real;6,5600;9,9837;0,8079;0,9656;0,0000;70,3005
Islas Baleares;2023-04-01;mujer;estimado;real;15,5278;23,6320;1,9123;2,2857;0,0000;70,3005
Islas Baleares;2023-05-01;hombre;estimado;real;6,6544;10,0532;0,7364;0,9901;0,0000;70,3908
Islas Baleares;2023-05-01;mujer;estimado;real;15,8197;23,8997;1,7506;2,3537;0,0000;70,3908
Islas Baleares;2023-06-01;hombre;estimado;real;6,7689;10,1660;0,8457;0,8803;0,0000;70,4482
Islas Baleares;2023-06-01;mujer;estimado;real;16,1364;24,2346;2,0160;2,0985;0,0000;70,4482
Islas Baleares;2023-07-01;hombre;estimado;real;6,7202;10,2508;0,9173;0,9415;0,0000;70,4699
Islas Baleares;2023-07-01;mujer;estimado;real;16,0370;24,4623;2,1891;2,2468;0,0000;70,4699
Islas Baleares;2023-08-01;hombre;estimado;real;6,8681;10,2838;0,8180;0,8948;0,0000;70,4960
Islas Baleares;2023-08-01;mujer;estimado;real;16,4104;24,5717;1,9545;2,1380;0,0000;70,4960
Islas Baleares;2023-09-01;hombre;estimado;real;6,9156;10,3467;0,8046;0,9079;0,0000;70,5547
Islas Baleares;2023-09-01;mujer;estimado;real;16,5707;24,7920;1,9279;2,1756;0,0000;70,5547
Islas Baleares;2023-10-01;hombre;estimado;real;6,9763;10,4312;0,7515;0,9570;0,0000;70,5569
Islas Baleares;2023-10-01;mujer;estimado;real;16,7179;24,9971;1,8009;2,2934;0,0000;70,5569
Islas Baleares;2023-11-01;hombre;estimado;real;7,0138;10,4874;0,7286;0,9828;0,0000;70,5654
Islas Baleares;2023-11-01;mujer;estimado;real;16,8146;25,1422;1,7468;2,3561;0,0000;70,5654
Islas Baleares;2023-12-01;hombre;estimado;real;7,0218;10,4689;0,6867;0,9889;0,0000;70,6477
Islas Baleares;2023-12-01;mujer;estimado;real;16,9007;25,1976;1,6529;2,3802;0,0000;70,6477
Islas Baleares;2024-01-01;hombre;estimado;real;6,9923;10,4790;0,7112;0,9951;0,0000;70,6627
Islas Baleares;2024-01-01;mujer;estimado;real;16,8418;25,2401;1,7130;2,3967;0,0000;70,6627
Islas Baleares;2024-02-01;hombre;estimado;real;6,9833;10,4962;0,6897;1,0243;0,0000;70,6489
Islas Baleares;2024-02-01;mujer;estimado;real;16,8091;25,2646;1,6602;2,4655;0,0000;70,6489
Islas Baleares;2024-03-01;hombre;estimado;real;6,9924;10,5509;0,6603;1,0759;0,0000;70,7191
Islas Baleares;2024-03-01;mujer;estimado;real;16,8881;25,4826;1,5949;2,5984;0,0000;70,7191
Islas Baleares;2024-04-01;hombre;estimado;real;7,0216;10,6538;0,6117;1,1721;0,0000;70,6671
Islas Baleares;2024-04-01;mujer;estimado;real;16,9161;25,6664;1,4737;2,8239;0,0000;70,6671
Islas Baleares;2024-05-01;hombre;estimado;real;7,1095;10,7404;0,6319;1,1343;0,0000;70,7410
Islas Baleares;2024-05-01;mujer;estimado;real;17,1891;25,9676;1,5278;2,7425;0,0000;70,7410
Islas Baleares;2024-06-01;hombre;estimado;real;7,1736;10,7335;0,6058;1,0785;0,0000;70,8795
Islas Baleares;2024-06-01;mujer;estimado;real;17,4606;26,1255;1,4746;2,6252;0,0000;70,8795
Islas Baleares;2024-07-01;hombre;estimado;real;7,3156;10,8668;0,5635;1,0663;0,0000;70,7062
Islas Baleares;2024-07-01;mujer;estimado;real;17,6575;26,2291;1,3602;2,5737;0,0000;70,7062
Islas Baleares;2024-08-01;hombre;estimado;real;7,3692;10,8926;0,5729;1,0169;0,0000;70,7506
