df_origen;ccaa;periodo;variable;yhat
dictsaad_all;Castilla y León;2024-10;ppd;4,15011613934772e+05
dictsaad_all;Castilla y León;2024-11;ppd;4,15125037970776e+05
dictsaad_all;Castilla y León;2024-12;ppd;4,15238462006780e+05
dictsaad_all;Castilla y León;2025-01;ppd;4,15351886042784e+05
dictsaad_all;Castilla y León;2025-02;ppd;4,15465310078787e+05
dictsaad_all;Castilla y León;2025-03;ppd;4,15578734114791e+05
dictsaad_all;Castilla y León;2025-04;ppd;4,15692158150795e+05
dictsaad_all;Castilla y León;2025-05;ppd;4,15805582186799e+05
dictsaad_all;Castilla y León;2025-06;ppd;4,15919006222802e+05
dictsaad_all;Castilla y León;2025-07;ppd;4,16032430258806e+05
dictsaad_all;Castilla y León;2025-08;ppd;4,16145854294810e+05
dictsaad_all;Castilla y León;2025-09;ppd;4,16259278330813e+05
dictsaad_all;Castilla y León;2023-01;ppd_percent;1,75425246429328e+01
dictsaad_all;Castilla y León;2023-02;ppd_percent;1,75567005619387e+01
dictsaad_all;Castilla y León;2023-03;ppd_percent;1,75708764809446e+01
dictsaad_all;Castilla y León;2023-04;ppd_percent;1,75850523999505e+01
dictsaad_all;Castilla y León;2023-05;ppd_percent;1,75992283189564e+01
dictsaad_all;Castilla y León;2023-06;ppd_percent;1,76134042379622e+01
dictsaad_all;Castilla y León;2023-07;ppd_percent;1,76275801569681e+01
dictsaad_all;Castilla y León;2023-08;ppd_percent;1,76417560759740e+01
dictsaad_all;Castilla y León;2023-09;ppd_percent;1,76559319949799e+01
dictsaad_all;Castilla y León;2023-10;ppd_percent;1,76701079139857e+01
dictsaad_all;Castilla y León;2023-11;ppd_percent;1,76842838329916e+01
dictsaad_all;Castilla y León;2023-12;ppd_percent;1,76984597519975e+01
dictsaad_all;Castilla y León;2024-01;ppd_percent;1,77126356710034e+01
dictsaad_all;Castilla y León;2024-02;ppd_percent;1,77268115900093e+01
dictsaad_all;Castilla y León;2024-03;ppd_percent;1,77409875090151e+01
dictsaad_all;Castilla y León;2024-04;ppd_percent;1,77551634280210e+01
dictsaad_all;Castilla y León;2024-05;ppd_percent;1,77693393470269e+01
dictsaad_all;Castilla y León;2024-06;ppd_percent;1,77835152660328e+01
dictsaad_all;Castilla y León;2024-07;ppd_percent;1,77976911850386e+01
dictsaad_all;Castilla y León;2024-08;ppd_percent;1,78118671040445e+01
dictsaad_all;Castilla y León;2024-09;ppd_percent;1,78260430230504e+01
dictsaad_all;Castilla y León;2024-10;ppd_percent;1,78402189420563e+01
dictsaad_all;Castilla y León;2024-11;ppd_percent;1,78543948610622e+01
dictsaad_all;Castilla y León;2024-12;ppd_percent;1,78685707800680e+01
dictsaad_all;Castilla y León;2025-01;ppd_percent;1,78827466990739e+01
dictsaad_all;Castilla y León;2025-02;ppd_percent;1,78969226180798e+01
dictsaad_all;Castilla y León;2025-03;ppd_percent;1,79110985370857e+01
dictsaad_all;Castilla y León;2025-04;ppd_percent;1,79252744560916e+01
dictsaad_all;Castilla y León;2025-05;ppd_percent;1,79394503750974e+01
dictsaad_all;Castilla y León;2025-06;ppd_percent;1,79536262941033e+01
dictsaad_all;Castilla y León;2025-07;ppd_percent;1,79678022131092e+01
dictsaad_all;Castilla y León;2025-08;ppd_percent;1,79819781321151e+01
dictsaad_all;Castilla y León;2025-09;ppd_percent;1,79961540511209e+01
dictsaad_all;Castilla-La Mancha;2023-01;censo_total;2,02308267224324e+06
dictsaad_all;Castilla-La Mancha;2023-02;censo_total;2,02255701134559e+06
dictsaad_all;Castilla-La Mancha;2023-03;censo_total;2,02203135044794e+06
dictsaad_all;Castilla-La Mancha;2023-04;censo_total;2,02150568955030e+06
dictsaad_all;Castilla-La Mancha;2023-05;censo_total;2,02098002865265e+06
dictsaad_all;Castilla-La Mancha;2023-06;censo_total;2,02045436775501e+06
dictsaad_all;Castilla-La Mancha;2023-07;censo_total;2,01992870685736e+06
dictsaad_all;Castilla-La Mancha;2023-08;censo_total;2,01940304595971e+06
dictsaad_all;Castilla-La Mancha;2023-09;censo_total;2,01887738506207e+06
dictsaad_all;Castilla-La Mancha;2023-10;censo_total;2,01835172416442e+06
dictsaad_all;Castilla-La Mancha;2023-11;censo_total;2,01782606326677e+06
dictsaad_all;Castilla-La Mancha;2023-12;censo_total;2,01730040236913e+06
dictsaad_all;Castilla-La Mancha;2024-01;censo_total;2,01677474147148e+06
dictsaad_all;Castilla-La Mancha;2024-02;censo_total;2,01624908057384e+06
dictsaad_all;Castilla-La Mancha;2024-03;censo_total;2,01572341967619e+06
dictsaad_all;Castilla-La Mancha;2024-04;censo_total;2,01519775877854e+06
dictsaad_all;Castilla-La Mancha;2024-05;censo_total;2,01467209788090e+06
dictsaad_all;Castilla-La Mancha;2024-06;censo_total;2,01414643698325e+06
dictsaad_all;Castilla-La Mancha;2024-07;censo_total;2,01362077608560e+06
dictsaad_all;Castilla-La Mancha;2024-08;censo_total;2,01309511518796e+06
dictsaad_all;Castilla-La Mancha;2024-09;censo_total;2,01256945429031e+06
dictsaad_all;Castilla-La Mancha;2024-10;censo_total;2,01204379339267e+06
dictsaad_all;Castilla-La Mancha;2024-11;censo_total;2,01151813249502e+06
dictsaad_all;Castilla-La Mancha;2024-12;censo_total;2,01099247159737e+06
dictsaad_all;Castilla-La Mancha;2025-01;censo_total;2,01046681069973e+06
dictsaad_all;Castilla-La Mancha;2025-02;censo_total;2,00994114980208e+06
dictsaad_all;Castilla-La Mancha;2025-03;censo_total;2,00941548890444e+06
dictsaad_all;Castilla-La Mancha;2025-04;censo_total;2,00888982800679e+06
dictsaad_all;Castilla-La Mancha;2025-05;censo_total;2,00836416710914e+06
dictsaad_all;Castilla-La Mancha;2025-06;censo_total;2,00783850621150e+06
dictsaad_all;Castilla-La Mancha;2025-07;censo_total;2,00731284531385e+06
dictsaad_all;Castilla-La Mancha;2025-08;censo_total;2,00678718441620e+06
dictsaad_all;Castilla-La Mancha;2025-09;censo_total;2,00626152351856e+06
dictsaad_all;Castilla-La Mancha;2023-01;ppd;2,57601883185732e+05
dictsaad_all;Castilla-La Mancha;2023-02;ppd;2,57663533295970e+05
dictsaad_all;Castilla-La Mancha;2023-03;ppd;2,57725183406208e+05
dictsaad_all;Castilla-La Mancha;2023-04;ppd;2,57786833516446e+05
dictsaad_all;Castilla-La Mancha;2023-05;ppd;2,57848483626684e+05
dictsaad_all;Castilla-La Mancha;2023-06;ppd;2,57910133736922e+05
dictsaad_all;Castilla-La Mancha;2023-07;ppd;2,57971783847159e+05
dictsaad_all;Castilla-La Mancha;2023-08;ppd;2,58033433957397e+05
dictsaad_all;Castilla-La Mancha;2023-09;ppd;2,58095084067635e+05
dictsaad_all;Castilla-La Mancha;2023-10;ppd;2,58156734177873e+05
dictsaad_all;Castilla-La Mancha;2023-11;ppd;2,58218384288111e+05
dictsaad_all;Castilla-La Mancha;2023-12;ppd;2,58280034398349e+05
dictsaad_all;Castilla-La Mancha;2024-01;ppd;2,58341684508587e+05
dictsaad_all;Castilla-La Mancha;2024-02;ppd;2,58403334618825e+05
dictsaad_all;Castilla-La Mancha;2024-03;ppd;2,58464984729063e+05
dictsaad_all;Castilla-La Mancha;2024-04;ppd;2,58526634839301e+05
dictsaad_all;Castilla-La Mancha;2024-05;ppd;2,58588284949539e+05
dictsaad_all;Castilla-La Mancha;2024-06;ppd;2,58649935059777e+05
dictsaad_all;Castilla-La Mancha;2024-07;ppd;2,58711585170015e+05
dictsaad_all;Castilla-La Mancha;2024-08;ppd;2,58773235280253e+05
dictsaad_all;Castilla-La Mancha;2024-09;ppd;2,58834885390491e+05
dictsaad_all;Castilla-La Mancha;2024-10;ppd;2,58896535500729e+05
dictsaad_all;Castilla-La Mancha;2024-11;ppd;2,58958185610966e+05
dictsaad_all;Castilla-La Mancha;2024-12;ppd;2,59019835721204e+05
dictsaad_all;Castilla-La Mancha;2025-01;ppd;2,59081485831442e+05
dictsaad_all;Castilla-La Mancha;2025-02;ppd;2,59143135941680e+05
dictsaad_all;Castilla-La Mancha;2025-03;ppd;2,59204786051918e+05
dictsaad_all;Castilla-La Mancha;2025-04;ppd;2,59266436162156e+05
dictsaad_all;Castilla-La Mancha;2025-05;ppd;2,59328086272394e+05
dictsaad_all;Castilla-La Mancha;2025-06;ppd;2,59389736382632e+05
dictsaad_all;Castilla-La Mancha;2025-07;ppd;2,59451386492870e+05
dictsaad_all;Castilla-La Mancha;2025-08;ppd;2,59513036603108e+05
dictsaad_all;Castilla-La Mancha;2025-09;ppd;2,59574686713346e+05
dictsaad_all;Castilla-La Mancha;2023-01;ppd_percent;1,27243792681127e+01
dictsaad_all;Castilla-La Mancha;2023-02;ppd_percent;1,27304401065647e+01
dictsaad_all;Castilla-La Mancha;2023-03;ppd_percent;1,27365009450167e+01
dictsaad_all;Castilla-La Mancha;2023-04;ppd_percent;1,27425617834687e+01
dictsaad_all;Castilla-La Mancha;2023-05;ppd_percent;1,27486226219207e+01
dictsaad_all;Castilla-La Mancha;2023-06;ppd_percent;1,27546834603727e+01
dictsaad_all;Castilla-La Mancha;2023-07;ppd_percent;1,27607442988247e+01
dictsaad_all;Castilla-La Mancha;2023-08;ppd_percent;1,27668051372767e+01
dictsaad_all;Castilla-La Mancha;2023-09;ppd_percent;1,27728659757287e+01
dictsaad_all;Castilla-La Mancha;2023-10;ppd_percent;1,27789268141807e+01
dictsaad_all;Castilla-La Mancha;2023-11;ppd_percent;1,27849876526327e+01
dictsaad_all;Castilla-La Mancha;2023-12;ppd_percent;1,27910484910847e+01
dictsaad_all;Castilla-La Mancha;2024-01;ppd_percent;1,27971093295367e+01
dictsaad_all;Castilla-La Mancha;2024-02;ppd_percent;1,28031701679887e+01
dictsaad_all;Castilla-La Mancha;2024-03;ppd_percent;1,28092310064407e+01
dictsaad_all;Castilla-La Mancha;2024-04;ppd_percent;1,28152918448926e+01
dictsaad_all;Castilla-La Mancha;2024-05;ppd_percent;1,28213526833446e+01
dictsaad_all;Castilla-La Mancha;2024-06;ppd_percent;1,28274135217966e+01
dictsaad_all;Castilla-La Mancha;2024-07;ppd_percent;1,28334743602486e+01
dictsaad_all;Castilla-La Mancha;2024-08;ppd_percent;1,28395351987006e+01
dictsaad_all;Castilla-La Mancha;2024-09;ppd_percent;1,28455960371526e+01
dictsaad_all;Castilla-La Mancha;2024-10;ppd_percent;1,28516568756046e+01
dictsaad_all;Castilla-La Mancha;2024-11;ppd_percent;1,28577177140566e+01
dictsaad_all;Castilla-La Mancha;2024-12;ppd_percent;1,28637785525086e+01
dictsaad_all;Castilla-La Mancha;2025-01;ppd_percent;1,28698393909606e+01
dictsaad_all;Castilla-La Mancha;2025-02;ppd_percent;1,28759002294126e+01
dictsaad_all;Castilla-La Mancha;2025-03;ppd_percent;1,28819610678646e+01
dictsaad_all;Castilla-La Mancha;2025-04;ppd_percent;1,28880219063166e+01
dictsaad_all;Castilla-La Mancha;2025-05;ppd_percent;1,28940827447686e+01
dictsaad_all;Castilla-La Mancha;2025-06;ppd_percent;1,29001435832206e+01
dictsaad_all;Castilla-La Mancha;2025-07;ppd_percent;1,29062044216726e+01
dictsaad_all;Castilla-La Mancha;2025-08;ppd_percent;1,29122652601246e+01
dictsaad_all;Castilla-La Mancha;2025-09;ppd_percent;1,29183260985766e+01
dictsaad_all;Cataluña;2023-01;censo_total;7,78045403362867e+06
dictsaad_all;Cataluña;2023-02;censo_total;7,78284722609026e+06
dictsaad_all;Cataluña;2023-03;censo_total;7,78524041855185e+06
dictsaad_all;Cataluña;2023-04;censo_total;7,78763361101343e+06
dictsaad_all;Cataluña;2023-05;censo_total;7,79002680347502e+06
dictsaad_all;Cataluña;2023-06;censo_total;7,79241999593661e+06
dictsaad_all;Cataluña;2023-07;censo_total;7,79481318839819e+06
dictsaad_all;Cataluña;2023-08;censo_total;7,79720638085978e+06
dictsaad_all;Cataluña;2023-09;censo_total;7,79959957332137e+06
dictsaad_all;Cataluña;2023-10;censo_total;7,80199276578295e+06
dictsaad_all;Cataluña;2023-11;censo_total;7,80438595824454e+06
dictsaad_all;Cataluña;2023-12;censo_total;7,80677915070613e+06
dictsaad_all;Cataluña;2024-01;censo_total;7,80917234316771e+06
dictsaad_all;Cataluña;2024-02;censo_total;7,81156553562930e+06
dictsaad_all;Cataluña;2024-03;censo_total;7,81395872809089e+06
dictsaad_all;Cataluña;2024-04;censo_total;7,81635192055247e+06
dictsaad_all;Cataluña;2024-05;censo_total;7,81874511301406e+06
dictsaad_all;Cataluña;2024-06;censo_total;7,82113830547565e+06
dictsaad_all;Cataluña;2024-07;censo_total;7,82353149793723e+06
dictsaad_all;Cataluña;2024-08;censo_total;7,82592469039882e+06
dictsaad_all;Cataluña;2024-09;censo_total;7,82831788286041e+06
dictsaad_all;Cataluña;2024-10;censo_total;7,83071107532199e+06
dictsaad_all;Cataluña;2024-11;censo_total;7,83310426778358e+06
dictsaad_all;Cataluña;2024-12;censo_total;7,83549746024517e+06
dictsaad_all;Cataluña;2025-01;censo_total;7,83789065270675e+06
dictsaad_all;Cataluña;2025-02;censo_total;7,84028384516834e+06
dictsaad_all;Cataluña;2025-03;censo_total;7,84267703762993e+06
dictsaad_all;Cataluña;2025-04;censo_total;7,84507023009151e+06
dictsaad_all;Cataluña;2025-05;censo_total;7,84746342255310e+06
dictsaad_all;Cataluña;2025-06;censo_total;7,84985661501469e+06
dictsaad_all;Cataluña;2025-07;censo_total;7,85224980747627e+06
dictsaad_all;Cataluña;2025-08;censo_total;7,85464299993786e+06
dictsaad_all;Cataluña;2025-09;censo_total;7,85703619239945e+06
dictsaad_all;Cataluña;2023-01;ppd;9,59680466245569e+05
dictsaad_all;Cataluña;2023-02;ppd;9,60733994267556e+05
dictsaad_all;Cataluña;2023-03;ppd;9,61787522289543e+05
dictsaad_all;Cataluña;2023-04;ppd;9,62841050311530e+05
dictsaad_all;Cataluña;2023-05;ppd;9,63894578333516e+05
dictsaad_all;Cataluña;2023-06;ppd;9,64948106355503e+05
dictsaad_all;Cataluña;2023-07;ppd;9,66001634377490e+05
dictsaad_all;Cataluña;2023-08;ppd;9,67055162399477e+05
dictsaad_all;Cataluña;2023-09;ppd;9,68108690421463e+05
dictsaad_all;Cataluña;2023-10;ppd;9,69162218443450e+05
dictsaad_all;Cataluña;2023-11;ppd;9,70215746465437e+05
dictsaad_all;Cataluña;2023-12;ppd;9,71269274487424e+05
dictsaad_all;Cataluña;2024-01;ppd;9,72322802509411e+05
dictsaad_all;Cataluña;2024-02;ppd;9,73376330531397e+05
dictsaad_all;Cataluña;2024-03;ppd;9,74429858553384e+05
dictsaad_all;Cataluña;2024-04;ppd;9,75483386575371e+05
dictsaad_all;Cataluña;2024-05;ppd;9,76536914597358e+05
dictsaad_all;Cataluña;2024-06;ppd;9,77590442619345e+05
dictsaad_all;Cataluña;2024-07;ppd;9,78643970641331e+05
dictsaad_all;Cataluña;2024-08;ppd;9,79697498663318e+05
dictsaad_all;Cataluña;2024-09;ppd;9,80751026685305e+05
dictsaad_all;Cataluña;2024-10;ppd;9,81804554707292e+05
dictsaad_all;Cataluña;2024-11;ppd;9,82858082729279e+05
dictsaad_all;Cataluña;2024-12;ppd;9,83911610751265e+05
