horas;grado I;grado II;grado III;total;servicio;fecha
De 31 a 45;5,79895853213010e-02;6,73324198988196e-01;1,76886792452830e-02;0,223821582478119868;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2024-12-31
De 46 a 55;1,36317784018103e-04;1,10191821247892e-01;2,33322102425876e-02;0,035141498955973169;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2024-12-31
De 56 a 65;4,41669620218654e-03;8,55817875210793e-02;1,97944743935310e-01;0,061249574244376326;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2024-12-31
De 66 a 70;1,09054227214482e-04;3,16188870151771e-04;4,73045822102426e-01;0,083314822219260440;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2024-12-31
71 o más;8,61528394994411e-03;3,62036256323777e-02;2,56148921832884e-01;0,059887156248611670;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2024-12-31
Menos de 5;2,46962628111863e-03;1,68667590169822e-03;1,23213703296571e-03;0,001941295232178910;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2024-12-31
De 5 a 10;2,68104776579353e-01;1,57444461546355e-02;5,83453124433761e-03;0,124421729329323674;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2024-12-31
De 11 a 15;6,04682626179112e-02;4,45013082961367e-02;1,27200028991460e-02;0,045308654176490798;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2024-12-31
De 16 a 20;4,94639300344137e-01;2,44087014519522e-02;3,01631977579938e-02;0,231628287848197750;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2024-12-31
De 21 a 30;1,30315736351288e-01;1,29470011800318e-01;1,36972566831354e-01;0,131302150249191701;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2024-12-31
De 31 a 45;3,96643455758793e-02;5,92568364886358e-01;3,16006909631204e-02;0,240960623473436053;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2024-12-31
De 46 a 55;6,06669064709577e-04;1,03727361346262e-01;6,59314110384982e-02;0,051167836149976234;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2024-12-31
De 56 a 65;1,31534443233492e-03;8,16915499461290e-02;1,03016319775799e-01;0,050617214229576400;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2024-12-31
De 66 a 70;2,04012605831539e-04;4,10445846801088e-04;3,76454102895522e-01;0,073571559671885806;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2024-12-31
71 o más;2,21192614743669e-03;5,79113436970910e-03;2,36075039561263e-01;0,049080649639742666;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2024-12-31
Menos de 5;2,82912108638250e-03;1,87401103989383e-03;1,48777895855473e-03;0,002204873406515581;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-01-31
De 5 a 10;3,19001287737874e-01;1,80400907108846e-02;6,71625929861849e-03;0,143847932896600555;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-01-31
De 11 a 15;5,72067794846447e-02;4,96795222365629e-02;1,40984767977329e-02;0,045934401558073656;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-01-31
De 16 a 20;4,59020018470584e-01;2,28964772967573e-02;3,17959617428268e-02;0,210146290722379586;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-01-31
De 21 a 30;1,22985470674697e-01;1,38020548494593e-01;1,57166135317039e-01;0,135363181657223802;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-01-31
De 31 a 45;3,69801896486687e-02;5,76692261136511e-01;3,66560396741056e-02;0,241678470254957534;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-01-31
De 46 a 55;6,76387570077655e-04;1,06220695790402e-01;7,17817924194120e-02;0,054601739553824365;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-01-31
De 56 a 65;5,52816764005775e-04;8,46367554087459e-02;8,74388947927736e-02;0,049417382259206798;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-01-31
De 66 a 70;2,21126705602310e-04;4,01052946280781e-04;3,53000354233085e-01;0,069167183073654395;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-01-31
71 o más;5,26801857464327e-04;1,53858493936809e-03;2,39858306765852e-01;0,047638544617563741;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-01-31
Menos de 5;5,66065842395352e-04;0,00000000000000e+00;0,00000000000000e+00;0,000296462731513988;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
De 5 a 10;1,85610010427529e-02;4,78876237096946e-04;0,00000000000000e+00;0,009861286648254773;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
De 11 a 15;6,48890213019514e-02;1,01096094498244e-03;1,70502983802217e-04;0,034311660347329492;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
De 16 a 20;6,85029048115597e-01;4,02256039161435e-02;2,48081841432225e-02;0,375103371873488411;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
De 21 a 30;1,50156412930136e-01;5,23039267851442e-02;6,73486786018755e-03;0,095211346720966164;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
De 31 a 45;6,66468047072844e-02;6,72661487708843e-01;1,84143222506394e-02;0,235531838537034438;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
De 46 a 55;8,93788172203188e-05;1,06150899223156e-01;2,30179028132992e-02;0,035388288161775035;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
De 56 a 65;4,82645612989721e-03;9,12525274023625e-02;2,01790281329923e-01;0,066220412239229823;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
De 66 a 70;1,19171756293758e-04;3,19250824731297e-04;4,65217391304348e-01;0,085303250167735489;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
71 o más;9,11663935647252e-03;3,55964669575396e-02;2,59846547314578e-01;0,062772082572672375;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
Menos de 5;2,42338836666827e-03;1,64799579344264e-03;1,27552569880586e-03;0,001917261699173181;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
De 5 a 10;2,65142173896798e-01;1,59220760899536e-02;5,75808744032362e-03;0,123656330840423198;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
De 11 a 15;5,85776738674396e-02;4,38097558785998e-02;1,21114202067566e-02;0,044179254570531026;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
De 16 a 20;4,99468882946072e-01;2,49828467363912e-02;3,07948347283130e-02;0,234963240736172113;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
De 21 a 30;1,27841743131509e-01;1,27677993164344e-01;1,35703786489146e-01;0,129302384594238373;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
De 31 a 45;4,22918635002482e-02;5,88206249559145e-01;3,40504622262175e-02;0,240726773760769924;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
De 46 a 55;5,71151002716971e-04;1,06202748369638e-01;6,48210012269342e-02;0,051702627071453240;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
De 56 a 65;1,31845138010366e-03;8,54264589892720e-02;1,03718461108614e-01;0,051942284783849893;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
De 66 a 70;2,02838673862102e-04;3,91158534630355e-04;3,68930623549849e-01;0,071589518029543692;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
71 o más;2,16183323458293e-03;5,73271688458258e-03;2,42835797325040e-01;0,050020323913845401;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-01-31
Menos de 5;2,80210614117402e-03;1,83723562179402e-03;1,47048223167303e-03;0,002178910266233857;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-02-28
De 5 a 10;3,16846522781775e-01;1,79534664961712e-02;6,71808548980033e-03;0,143582384820072712;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-02-28
De 11 a 15;5,61985194453133e-02;4,90247953319517e-02;1,44741584372522e-02;0,045414396968472673;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-02-28
De 16 a 20;4,65221301219894e-01;2,41706718403222e-02;3,37201758812081e-02;0,214600370581925076;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-02-28
De 21 a 30;1,23924773224898e-01;1,37322339315373e-01;1,59273408779644e-01;0,135836386686914001;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-02-28
De 31 a 45;3,30518194140340e-02;5,67066449137969e-01;2,83572406833417e-02;0,234614580866270073;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-02-28
De 46 a 55;6,45136065060995e-04;1,10219439422667e-01;7,03957327182297e-02;0,055670878669248663;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-02-28
De 56 a 65;5,40871650505682e-04;9,02376648000353e-02;8,80559359907735e-02;0,051463519971022165;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-02-28
De 66 a 70;2,08528829110625e-04;4,18889721769037e-04;3,46356231528869e-01;0,067189567979492604;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-02-28
71 o más;5,60421228234803e-04;1,74904831194791e-03;2,51178548259209e-01;0,049449003190348152;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-02-28
Menos de 5;5,70724820522063e-04;0,00000000000000e+00;0,00000000000000e+00;0,000298746835642070;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
De 5 a 10;1,82031179598090e-02;4,27031066510089e-04;0,00000000000000e+00;0,009654239846538468;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
De 11 a 15;6,33804932263975e-02;1,01419878296146e-03;2,59201658890617e-04;0,033522539662573313;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
De 16 a 20;6,81595626445586e-01;4,01942991352621e-02;2,42785553827544e-02;0,373040456610952975;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
De 21 a 30;1,51392268180589e-01;5,13504857478382e-02;6,82564368411958e-03;0,095614710923127733;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
De 31 a 45;7,06196870024932e-02;6,65688053805914e-01;1,88353205460515e-02;0,236481705687196314;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
De 46 a 55;6,00762968970593e-05;1,08038859827052e-01;2,26369448764472e-02;0,035975408418371359;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
De 56 a 65;4,86618004866180e-03;9,77367353474965e-02;2,00535683428374e-01;0,067831255208415223;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
De 66 a 70;1,20152593794119e-04;3,20273299882566e-04;4,57404527388975e-01;0,083397537697133622;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
71 o más;9,19167342525007e-03;3,52300629870823e-02;2,69224123034387e-01;0,064183399110048903;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
Menos de 5;2,40411644704786e-03;1,61476802242590e-03;1,26002149448432e-03;0,001895700947850474;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
De 5 a 10;2,63585399677666e-01;1,58311856918635e-02;5,75656878852639e-03;0,123409895038280856;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
De 11 a 15;5,74739107853269e-02;4,32111922801170e-02;1,24396239700560e-02;0,043620055143360904;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
De 16 a 20;5,03750742920172e-01;2,61075693865819e-02;3,23652579955776e-02;0,238427585880459592;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
De 21 a 30;1,28810310393386e-01;1,26907848418496e-01;1,37453521265951e-01;0,129769131551232431;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
De 31 a 45;3,97455598807044e-02;5,78952467688492e-01;2,69916369161592e-02;0,234872850769758723;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
De 46 a 55;5,40792341095399e-04;1,09946325110935e-01;6,35569665600178e-02;0,052700959683813178;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
De 56 a 65;1,31182300562745e-03;9,11375071857177e-02;1,04124717421650e-01;0,053922160294413483;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
De 66 a 70;1,92757666133013e-04;4,06921541651326e-04;3,62182060752801e-01;0,069622634811317405;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
71 o más;2,18458688284082e-03;5,88421467371997e-03;2,53869624834777e-01;0,051759025879512942;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-02-28
Menos de 5;2,69316131711812e-03;1,76966457146214e-03;1,35612782226069e-03;0,002085691323246003;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-03-31
De 5 a 10;3,13107583682687e-01;1,78214768254714e-02;6,52095506023227e-03;0,142180187044797873;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-03-31
De 11 a 15;5,47717626903059e-02;4,89484814662515e-02;1,46865757772488e-02;0,044839582528024738;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-03-31
De 16 a 20;4,66695653302530e-01;2,51424543264994e-02;3,36723652888985e-02;0,216002536200649076;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-03-31
De 21 a 30;1,26104845094553e-01;1,35941079715679e-01;1,60109644377119e-01;0,136384746087938297;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-03-31
De 31 a 45;3,46347034926733e-02;5,61174587323033e-01;2,90701868282479e-02;0,232971720806578547;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-03-31
De 46 a 55;6,03527716848158e-04;1,13912060153909e-01;6,89605424511289e-02;0,056691871087590689;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-03-31
De 56 a 65;6,10017262190611e-04;9,30652646419550e-02;8,78164899372430e-02;0,052434279866404518;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-03-31
De 66 a 70;2,14154996300959e-04;4,47923397755977e-04;3,39104090023804e-01;0,065626972716376575;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-03-31
71 o más;5,64590444793438e-04;1,77700757798273e-03;2,58703022433817e-01;0,050782412338393687;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-03-31
Menos de 5;5,42642669801935e-04;0,00000000000000e+00;0,00000000000000e+00;0,000283254913685933;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
De 5 a 10;1,80880889933978e-02;4,77935319420105e-04;0,00000000000000e+00;0,009583457913040742;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
De 11 a 15;6,20722920623436e-02;1,16828633636026e-03;2,59852750108272e-04;0,032794624451193605;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
De 16 a 20;6,80021705706792e-01;4,01996707556688e-02;2,37332178432222e-02;0,371189828001321831;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
De 21 a 30;1,50492900425070e-01;4,95459614465509e-02;6,49631875270680e-03;0,094418304561977764;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
De 31 a 45;7,46133670977661e-02;6,63055599808826e-01;1,94023386747510e-02;0,238956992462272005;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
De 46 a 55;6,02936299779928e-05;1,06579576230683e-01;2,17410134257254e-02;0,035564228051678283;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
De 56 a 65;4,88378402821742e-03;1,03711964314163e-01;2,01212646167172e-01;0,069838072607676202;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
De 66 a 70;1,20587259955986e-04;3,18623546280070e-04;4,52143785188393e-01;0,082301288809857265;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
71 o más;9,10433812667692e-03;3,49423822420477e-02;2,75010827197921e-01;0,065069948227296337;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
Menos de 5;2,31203378879865e-03;1,55457794176461e-03;1,16234496914840e-03;0,001814839145702282;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
De 5 a 10;2,60827312968214e-01;1,57134932204920e-02;5,58914814952208e-03;0,122255882867256804;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
De 11 a 15;5,60601449159285e-02;4,31411505166875e-02;1,26250448244735e-02;0,043026811412691587;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
De 16 a 20;5,04439852414287e-01;2,69696696038084e-02;3,22488902078619e-02;0,239287013975206631;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
De 21 a 30;1,30413656484107e-01;1,25437023467031e-01;1,38158301492500e-01;0,130070561324076406;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
De 31 a 45;4,17127204574944e-02;5,73510249893566e-01;2,76860679353538e-02;0,233849585753512695;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
De 46 a 55;5,07259145348434e-04;1,13013300994672e-01;6,22101865934637e-02;0,053514124080174301;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
De 56 a 65;1,36692990746525e-03;9,43519151626179e-02;1,03992778622745e-01;0,055043031537556297;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
De 66 a 70;1,97564088188337e-04;4,32185568872318e-04;3,55195311050933e-01;0,068124997046160249;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
71 o más;2,16252583016964e-03;5,87643363048779e-03;2,61131926153998e-01;0,053013152857662733;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-03-31
Menos de 5;2,64622153209110e-03;1,74725064971295e-03;1,37172230564861e-03;0,002060939366163931;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-04-30
De 5 a 10;3,10086697722567e-01;1,79937451363296e-02;6,55538870278387e-03;0,141188234313807170;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-04-30
De 11 a 15;5,34873188405797e-02;4,90331390312303e-02;1,46413307150283e-02;0,044329639196733606;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-04-30
De 16 a 20;4,65003881987578e-01;2,56875211064942e-02;3,39898348157560e-02;0,215882009832513960;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-04-30
De 21 a 30;1,29781314699793e-01;1,34780565874286e-01;1,61386739055100e-01;0,137752409521428781;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-04-30
De 31 a 45;3,68465320910973e-02;5,53269120648392e-01;2,95136883446922e-02;0,230819653917729073;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-04-30
De 46 a 55;5,82298136645963e-04;1,17484252719985e-01;6,72577105232760e-02;0,057636863594700438;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-04-30
De 56 a 65;7,63457556935818e-04;9,75670635911140e-02;8,95229294212776e-02;0,054462128155987000;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-04-30
De 66 a 70;1,94099378881988e-04;4,62507524924017e-04;3,26007854915098e-01;0,062969752520623284;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-04-30
71 o más;6,08178053830228e-04;1,97483371753271e-03;2,69752801201340e-01;0,052898369580312750;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-04-30
Menos de 5;4,77611940298508e-04;0,00000000000000e+00;0,00000000000000e+00;0,000250003906311036;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
De 5 a 10;1,76119402985075e-02;5,28178312998468e-04;0,00000000000000e+00;0,009375146486663854;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
De 11 a 15;5,97611940298507e-02;1,10917445729678e-03;2,59380944146637e-04;0,031656744636634947;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
De 16 a 20;6,68089552238806e-01;3,97718269687847e-02;2,29984437143351e-02;0,365630712979890304;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
De 21 a 30;1,52835820895522e-01;4,76945016637617e-02;6,83036486252810e-03;0,095345239769371412;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
De 31 a 45;8,67761194029851e-02;6,53356573179105e-01;1,91077295521356e-02;0,242160033750527359;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
De 46 a 55;5,97014925373134e-05;1,07114561876089e-01;2,10098564758776e-02;0,035516179940311567;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
De 56 a 65;5,01492537313433e-03;1,16040775365763e-01;2,01971295175514e-01;0,073454272723011291;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
De 66 a 70;1,79104477611940e-04;3,16906987799081e-04;4,41293446308145e-01;0,079938749042953797;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
71 o más;9,19402985074627e-03;3,40675011884012e-02;2,86529482967318e-01;0,066672916764324436;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
Menos de 5;2,25973680712482e-03;1,53393014817250e-03;1,17527711797308e-03;0,001787466042861455;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
De 5 a 10;2,57966236873588e-01;1,58613533388761e-02;5,61658749010293e-03;0,121283579837005717;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
De 11 a 15;5,46005582879171e-02;4,31820671964526e-02;1,25816508313539e-02;0,042413409296709934;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
De 16 a 20;5,01140502459125e-01;2,74044999581070e-02;3,24129057798892e-02;0,238464005433142168;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
De 21 a 30;1,33877442509637e-01;1,24145220647473e-01;1,39251781472684e-01;0,131341023996377898;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
