"ccaa","periodo","genero","mort_cancer","mort_cardio","mort_diabetes","mort_epoc","mort_ictus","mort_evitable_idx","mort_evitable_idx_0_100"
"Aragón",2007,"mujeres",0.856390735504633,0.33462814691181,0.324970065892925,0.245186795159891,0.657624441722696,0.483760037038391,6.3543586817051
"Aragón",2007,"total",1.33860339616237,0.89514192041646,0.622552694445191,0.728187700792771,0.891063030874743,0.895109748538307,19.9118982878606
"Aragón",2008,"hombres",1.71264045714056,1.21871709598816,1.04168936410482,0.931637818590855,1.11262197973727,1.20346134311233,30.0747568949935
"Aragón",2008,"mujeres",0.784119819396191,0.32539809656279,0.586032820034789,0.28152316100696,0.620509863222925,0.519516752044731,7.53285247015782
"Aragón",2008,"total",1.23047186213808,0.758749769385164,0.805982631431501,0.588251122464503,0.86249073208822,0.849189223501494,18.3984188334763
"Aragón",2009,"hombres",1.89058648239604,1.3448048901542,0.946357385373882,1.36355132508003,1.07403590834874,1.32386719827058,34.0431738027595
"Aragón",2009,"mujeres",0.806941729402201,0.237431591204138,0.418233107603308,0.202100527022651,0.511044413305489,0.435150273707557,4.75224550846235
"Aragón",2009,"total",1.32707080477541,0.771967266127036,0.669242437241111,0.755402784051594,0.78022152158848,0.860780962756726,18.7804671482399
"Aragón",2010,"hombres",1.89927560311471,1.16967886704827,0.655424734708689,1.0796782036193,0.890965579580947,1.13900459761438,27.9503482579098
"Aragón",2010,"mujeres",0.930889978497975,0.230493864308345,0.477903646096126,0.282663600319599,0.535214791414506,0.49143317612731,6.60725514472252
"Aragón",2010,"total",1.3964600600894,0.691173685728853,0.566245356673041,0.663343115817071,0.702112556002949,0.803866954862263,16.904657114581
"Aragón",2011,"hombres",1.88080871174673,1.18162392670084,0.929981345354933,1.26469206137986,0.770929766120932,1.20560716226066,30.1454802412795
"Aragón",2011,"mujeres",0.866497105828408,0.249449349618798,0.492388743279738,0.143420040390734,0.44803712118344,0.439958472060223,4.91071733371981
"Aragón",2011,"total",1.35364939941347,0.700096192488185,0.70472866849944,0.673919570537762,0.604039344731551,0.807286635134082,17.0173652299131
"Aragón",2012,"hombres",1.85441000410338,1.00826457067764,0.730840908154828,1.02979835588876,0.785999863554837,1.08186274047589,26.0670286160906
"Aragón",2012,"mujeres",0.856748097844045,0.271831701863648,0.450971376306706,0.188921940856006,0.347244430444149,0.423143509462911,4.35651852181877
"Aragón",2012,"total",1.33596840300594,0.634341481957308,0.586976091543541,0.589524266643331,0.560358392879068,0.741433727205838,14.8469409353093
"Aragón",2013,"hombres",1.76100773314643,1.02693817257237,0.955094585691419,0.996148339655312,0.761197366521619,1.10007723951743,26.6673542885253
"Aragón",2013,"mujeres",0.858207242436266,0.212374932576978,0.211793135721243,0.107537421355727,0.360496046004761,0.350081755618995,1.94850024991517
"Aragón",2013,"total",1.2944465883477,0.612498750038712,0.568320085609118,0.532142728424506,0.554791910062185,0.712440012496444,13.89134664531
"Aragón",2014,"hombres",1.72626173026207,1.12755603040544,0.862727584278591,1.01292048237543,0.669478653905359,1.07978889624538,25.9986774674059
"Aragón",2014,"mujeres",0.862380720758552,0.221447860183848,0.465770091192101,0.234700591700997,0.376353261709597,0.432130505109019,4.6527179502034
"Aragón",2014,"total",1.27819993302716,0.666700333374217,0.65708456813722,0.605908493748582,0.518447719711448,0.745268209599725,14.97332037711
"Aragón",2015,"hombres",1.802045703503,0.92674930853085,1.11790824682513,1.15090225753786,0.61082376721297,1.12168585672196,27.3795455831696
"Aragón",2015,"mujeres",0.862158944640539,0.131570586155524,0.323270685948897,0.274858384239971,0.360015074548344,0.390374735106655,3.27650328475885
"Aragón",2015,"total",1.31533179274428,0.52023594236217,0.705231570369658,0.689505792753923,0.477531765935679,0.741567372833143,14.8513457175049
"Aragón",2016,"hombres",1.79628969958854,1.00368490878525,0.55772885971369,1.06720837380394,0.793683030539482,1.04371897448618,24.8098608007839
"Aragón",2016,"mujeres",0.894322346367354,0.217334794784607,0.192638427028192,0.310041897347736,0.361534295350681,0.395174352175714,3.43469228231734
"Aragón",2016,"total",1.32846504021108,0.600788573294336,0.372312594937877,0.6689801743896,0.567894814765177,0.707688239519615,13.7347345254232
"Aragón",2017,"hombres",1.73364993620451,0.920553612521701,0.808892361571707,1.15298147639636,0.699876733754687,1.06319082408979,25.4516270761108
"Aragón",2017,"mujeres",0.874269604445348,0.254523732889912,0.272657562808696,0.252050335305547,0.342726008498473,0.399245448789595,3.56887021423304
"Aragón",2017,"total",1.28814846091512,0.583231370332065,0.532307016369448,0.682602729976066,0.515389360475726,0.720335787613684,14.1515808958288
"Aragón",2018,"hombres",1.65908315097425,0.959569126539694,0.691962457033223,0.972596757750201,0.559987472518897,0.968639792963252,22.3353507947278
"Aragón",2018,"mujeres",0.796436229679856,0.222605384657223,0.30999404434058,0.2601742205226,0.415054083546141,0.40085279254928,3.62184612760655
