df_origen;ccaa;periodo;variable;yhat
dictsaad_all;Castilla-La Mancha;2019-10;ratio_g3;24,356832844898307
dictsaad_all;Castilla-La Mancha;2019-11;ratio_g3;24,151519055342792
dictsaad_all;Castilla-La Mancha;2019-12;ratio_g3;23,946205265787277
dictsaad_all;Castilla-La Mancha;2020-01;ratio_g3;23,740891476231763
dictsaad_all;Castilla-La Mancha;2020-02;ratio_g3;23,535577686676248
dictsaad_all;Castilla-La Mancha;2020-03;ratio_g3;23,330263897120734
dictsaad_all;Castilla-La Mancha;2020-04;ratio_g3;23,124950107565223
dictsaad_all;Castilla-La Mancha;2020-05;ratio_g3;22,919636318009708
dictsaad_all;Castilla-La Mancha;2020-06;ratio_g3;22,714322528454193
dictsaad_all;Castilla-La Mancha;2020-07;ratio_g3;22,509008738898679
dictsaad_all;Castilla-La Mancha;2020-08;ratio_g3;22,303694949343164
dictsaad_all;Castilla-La Mancha;2020-09;ratio_g3;22,098381159787650
dictsaad_all;Castilla-La Mancha;2020-10;ratio_g3;21,893067370232135
dictsaad_all;Castilla-La Mancha;2020-11;ratio_g3;21,687753580676620
dictsaad_all;Castilla-La Mancha;2020-12;ratio_g3;21,482439791121109
dictsaad_all;Castilla-La Mancha;2021-01;ratio_g3;21,277126001565595
dictsaad_all;Castilla-La Mancha;2021-02;ratio_g3;21,071812212010080
dictsaad_all;Castilla-La Mancha;2021-03;ratio_g3;20,866498422454566
dictsaad_all;Castilla-La Mancha;2021-04;ratio_g3;20,661184632899051
dictsaad_all;Castilla-La Mancha;2021-05;ratio_g3;20,455870843343536
dictsaad_all;Castilla-La Mancha;2021-06;ratio_g3;20,250557053788022
dictsaad_all;Castilla-La Mancha;2021-07;ratio_g3;20,045243264232507
dictsaad_all;Castilla-La Mancha;2021-08;ratio_g3;19,839929474676993
dictsaad_all;Castilla-La Mancha;2021-09;ratio_g3;19,634615685121481
dictsaad_all;Castilla-La Mancha;2021-10;ratio_g3;19,429301895565967
dictsaad_all;Castilla-La Mancha;2021-11;ratio_g3;19,223988106010452
dictsaad_all;Castilla-La Mancha;2021-12;ratio_g3;19,018674316454938
dictsaad_all;Castilla-La Mancha;2022-01;ratio_g3;18,813360526899423
dictsaad_all;Castilla-La Mancha;2022-02;ratio_g3;18,608046737343908
dictsaad_all;Castilla-La Mancha;2022-03;ratio_g3;18,402732947788394
dictsaad_all;Castilla-La Mancha;2022-04;ratio_g3;18,197419158232879
dictsaad_all;Castilla-La Mancha;2022-05;ratio_g3;17,992105368677368
dictsaad_all;Castilla-La Mancha;2022-06;ratio_g3;17,786791579121854
dictsaad_all;Castilla-La Mancha;2022-07;ratio_g3;17,581477789566339
dictsaad_all;Castilla-La Mancha;2022-08;ratio_g3;17,376164000010824
dictsaad_all;Castilla-La Mancha;2022-09;ratio_g3;17,170850210455310
dictsaad_all;Castilla-La Mancha;2022-10;ratio_g3;16,965536420899795
dictsaad_all;Castilla-La Mancha;2022-11;ratio_g3;16,760222631344281
dictsaad_all;Castilla-La Mancha;2022-12;ratio_g3;16,554908841788766
dictsaad_all;Castilla-La Mancha;2023-01;ratio_g3;16,349595052233251
dictsaad_all;Castilla-La Mancha;2023-02;ratio_g3;16,144281262677740
dictsaad_all;Castilla-La Mancha;2023-03;ratio_g3;15,938967473122224
dictsaad_all;Castilla-La Mancha;2023-04;ratio_g3;15,733653683566711
dictsaad_all;Castilla-La Mancha;2023-05;ratio_g3;15,528339894011197
dictsaad_all;Castilla-La Mancha;2023-06;ratio_g3;15,323026104455682
dictsaad_all;Castilla-La Mancha;2023-07;ratio_g3;15,117712314900167
dictsaad_all;Castilla-La Mancha;2023-08;ratio_g3;14,912398525344654
dictsaad_all;Castilla-La Mancha;2023-09;ratio_g3;14,707084735789140
dictsaad_all;Castilla-La Mancha;2023-10;ratio_g3;14,501770946233625
dictsaad_all;Castilla-La Mancha;2023-11;ratio_g3;14,296457156678111
dictsaad_all;Castilla-La Mancha;2023-12;ratio_g3;14,091143367122598
dictsaad_all;Castilla-La Mancha;2024-01;ratio_g3;13,885829577567083
dictsaad_all;Castilla-La Mancha;2024-02;ratio_g3;13,680515788011569
dictsaad_all;Castilla-La Mancha;2024-03;ratio_g3;13,475201998456054
dictsaad_all;Castilla-La Mancha;2024-04;ratio_g3;13,269888208900539
dictsaad_all;Castilla-La Mancha;2024-05;ratio_g3;13,064574419345027
dictsaad_all;Castilla-La Mancha;2024-06;ratio_g3;12,859260629789512
dictsaad_all;Castilla-La Mancha;2024-07;ratio_g3;12,653946840233997
dictsaad_all;Castilla-La Mancha;2024-08;ratio_g3;12,448633050678483
dictsaad_all;Castilla-La Mancha;2024-09;ratio_g3;12,243319261122970
dictsaad_all;Castilla-La Mancha;2024-10;ratio_g3;12,038005471567455
dictsaad_all;Castilla-La Mancha;2024-11;ratio_g3;11,832691682011941
dictsaad_all;Castilla-La Mancha;2024-12;ratio_g3;11,627377892456426
dictsaad_all;Castilla-La Mancha;2025-01;ratio_g3;11,422064102900913
dictsaad_all;Castilla-La Mancha;2025-02;ratio_g3;11,216750313345399
dictsaad_all;Castilla-La Mancha;2025-03;ratio_g3;11,011436523789884
dictsaad_all;Castilla-La Mancha;2025-04;ratio_g3;10,806122734234370
dictsaad_all;Castilla-La Mancha;2025-05;ratio_g3;10,600808944678857
dictsaad_all;Castilla-La Mancha;2025-06;ratio_g3;10,395495155123342
dictsaad_all;Castilla-La Mancha;2025-07;ratio_g3;10,190181365567827
dictsaad_all;Castilla-La Mancha;2025-08;ratio_g3;9,984867576012313
dictsaad_all;Castilla-La Mancha;2025-09;ratio_g3;9,779553786456798
dictsaad_all;Castilla-La Mancha;2019-01;solicitudes;83406,738543231520453
dictsaad_all;Castilla-La Mancha;2019-02;solicitudes;83338,849108745198464
dictsaad_all;Castilla-La Mancha;2019-03;solicitudes;83270,959674258876476
dictsaad_all;Castilla-La Mancha;2019-04;solicitudes;83203,070239772554487
dictsaad_all;Castilla-La Mancha;2019-05;solicitudes;83135,180805286232498
dictsaad_all;Castilla-La Mancha;2019-06;solicitudes;83067,291370799925062
dictsaad_all;Castilla-La Mancha;2019-07;solicitudes;82999,401936313603073
dictsaad_all;Castilla-La Mancha;2019-08;solicitudes;82931,512501827281085
dictsaad_all;Castilla-La Mancha;2019-09;solicitudes;82863,623067340959096
dictsaad_all;Castilla-La Mancha;2019-10;solicitudes;82795,733632854637108
dictsaad_all;Castilla-La Mancha;2019-11;solicitudes;82727,844198368329671
dictsaad_all;Castilla-La Mancha;2019-12;solicitudes;82659,954763882007683
dictsaad_all;Castilla-La Mancha;2020-01;solicitudes;82592,065329395685694
dictsaad_all;Castilla-La Mancha;2020-02;solicitudes;82524,175894909363706
dictsaad_all;Castilla-La Mancha;2020-03;solicitudes;82456,286460423041717
dictsaad_all;Castilla-La Mancha;2020-04;solicitudes;82388,397025936734281
dictsaad_all;Castilla-La Mancha;2020-05;solicitudes;82320,507591450412292
dictsaad_all;Castilla-La Mancha;2020-06;solicitudes;82252,618156964090304
dictsaad_all;Castilla-La Mancha;2020-07;solicitudes;82184,728722477768315
dictsaad_all;Castilla-La Mancha;2020-08;solicitudes;82116,839287991446326
dictsaad_all;Castilla-La Mancha;2020-09;solicitudes;82048,949853505138890
dictsaad_all;Castilla-La Mancha;2020-10;solicitudes;81981,060419018816901
dictsaad_all;Castilla-La Mancha;2020-11;solicitudes;81913,170984532494913
dictsaad_all;Castilla-La Mancha;2020-12;solicitudes;81845,281550046172924
dictsaad_all;Castilla-La Mancha;2021-01;solicitudes;81777,392115559850936
dictsaad_all;Castilla-La Mancha;2021-02;solicitudes;81709,502681073543499
dictsaad_all;Castilla-La Mancha;2021-03;solicitudes;81641,613246587221511
dictsaad_all;Castilla-La Mancha;2021-04;solicitudes;81573,723812100899522
dictsaad_all;Castilla-La Mancha;2021-05;solicitudes;81505,834377614577534
dictsaad_all;Castilla-La Mancha;2021-06;solicitudes;81437,944943128255545
dictsaad_all;Castilla-La Mancha;2021-07;solicitudes;81370,055508641948109
dictsaad_all;Castilla-La Mancha;2021-08;solicitudes;81302,166074155626120
dictsaad_all;Castilla-La Mancha;2021-09;solicitudes;81234,276639669304132
dictsaad_all;Castilla-La Mancha;2021-10;solicitudes;81166,387205182982143
dictsaad_all;Castilla-La Mancha;2021-11;solicitudes;81098,497770696660154
dictsaad_all;Castilla-La Mancha;2021-12;solicitudes;81030,608336210352718
dictsaad_all;Castilla-La Mancha;2022-01;solicitudes;80962,718901724030729
dictsaad_all;Castilla-La Mancha;2022-02;solicitudes;80894,829467237708741
dictsaad_all;Castilla-La Mancha;2022-03;solicitudes;80826,940032751386752
dictsaad_all;Castilla-La Mancha;2022-04;solicitudes;80759,050598265064764
dictsaad_all;Castilla-La Mancha;2022-05;solicitudes;80691,161163778757327
dictsaad_all;Castilla-La Mancha;2022-06;solicitudes;80623,271729292435339
dictsaad_all;Castilla-La Mancha;2022-07;solicitudes;80555,382294806113350
dictsaad_all;Castilla-La Mancha;2022-08;solicitudes;80487,492860319791362
dictsaad_all;Castilla-La Mancha;2022-09;solicitudes;80419,603425833469373
dictsaad_all;Castilla-La Mancha;2022-10;solicitudes;80351,713991347161937
dictsaad_all;Castilla-La Mancha;2022-11;solicitudes;80283,824556860839948
dictsaad_all;Castilla-La Mancha;2022-12;solicitudes;80215,935122374517960
dictsaad_all;Castilla-La Mancha;2023-01;solicitudes;80148,045687888195971
dictsaad_all;Castilla-La Mancha;2023-02;solicitudes;80080,156253401873983
dictsaad_all;Castilla-La Mancha;2023-03;solicitudes;80012,266818915566546
dictsaad_all;Castilla-La Mancha;2023-04;solicitudes;79944,377384429244557
dictsaad_all;Castilla-La Mancha;2023-05;solicitudes;79876,487949942922569
dictsaad_all;Castilla-La Mancha;2023-06;solicitudes;79808,598515456600580
dictsaad_all;Castilla-La Mancha;2023-07;solicitudes;79740,709080970278592
dictsaad_all;Castilla-La Mancha;2023-08;solicitudes;79672,819646483971155
dictsaad_all;Castilla-La Mancha;2023-09;solicitudes;79604,930211997649167
dictsaad_all;Castilla-La Mancha;2023-10;solicitudes;79537,040777511327178
dictsaad_all;Castilla-La Mancha;2023-11;solicitudes;79469,151343025005190
dictsaad_all;Castilla-La Mancha;2023-12;solicitudes;79401,261908538683201
dictsaad_all;Castilla-La Mancha;2024-01;solicitudes;79333,372474052375765
dictsaad_all;Castilla-La Mancha;2024-02;solicitudes;79265,483039566053776
dictsaad_all;Castilla-La Mancha;2024-03;solicitudes;79197,593605079731788
dictsaad_all;Castilla-La Mancha;2024-04;solicitudes;79129,704170593409799
dictsaad_all;Castilla-La Mancha;2024-05;solicitudes;79061,814736107087811
dictsaad_all;Castilla-La Mancha;2024-06;solicitudes;78993,925301620780374
dictsaad_all;Castilla-La Mancha;2024-07;solicitudes;78926,035867134458385
dictsaad_all;Castilla-La Mancha;2024-08;solicitudes;78858,146432648136397
dictsaad_all;Castilla-La Mancha;2024-09;solicitudes;78790,256998161814408
dictsaad_all;Castilla-La Mancha;2024-10;solicitudes;78722,367563675492420
dictsaad_all;Castilla-La Mancha;2024-11;solicitudes;78654,478129189184983
dictsaad_all;Castilla-La Mancha;2024-12;solicitudes;78586,588694702862995
dictsaad_all;Castilla-La Mancha;2025-01;solicitudes;78518,699260216541006
dictsaad_all;Castilla-La Mancha;2025-02;solicitudes;78450,809825730219018
dictsaad_all;Castilla-La Mancha;2025-03;solicitudes;78382,920391243897029
dictsaad_all;Castilla-La Mancha;2025-04;solicitudes;78315,030956757589593
dictsaad_all;Castilla-La Mancha;2025-05;solicitudes;78247,141522271267604
dictsaad_all;Castilla-La Mancha;2025-06;solicitudes;78179,252087784945616
dictsaad_all;Castilla-La Mancha;2025-07;solicitudes;78111,362653298623627
dictsaad_all;Castilla-La Mancha;2025-08;solicitudes;78043,473218812301639
dictsaad_all;Castilla-La Mancha;2025-09;solicitudes;77975,583784325994202
dictsaad_all;Castilla-La Mancha;2019-01;total_der_prest;65993,925106449823943
dictsaad_all;Castilla-La Mancha;2019-02;total_der_prest;66228,742892200330971
dictsaad_all;Castilla-La Mancha;2019-03;total_der_prest;66463,560677950823447
dictsaad_all;Castilla-La Mancha;2019-04;total_der_prest;66698,378463701330475
dictsaad_all;Castilla-La Mancha;2019-05;total_der_prest;66933,196249451822951
dictsaad_all;Castilla-La Mancha;2019-06;total_der_prest;67168,014035202315426
dictsaad_all;Castilla-La Mancha;2019-07;total_der_prest;67402,831820952822454
dictsaad_all;Castilla-La Mancha;2019-08;total_der_prest;67637,649606703314930
dictsaad_all;Castilla-La Mancha;2019-09;total_der_prest;67872,467392453821958
dictsaad_all;Castilla-La Mancha;2019-10;total_der_prest;68107,285178204314434
dictsaad_all;Castilla-La Mancha;2019-11;total_der_prest;68342,102963954821462
dictsaad_all;Castilla-La Mancha;2019-12;total_der_prest;68576,920749705313938
dictsaad_all;Castilla-La Mancha;2020-01;total_der_prest;68811,738535455806414
dictsaad_all;Castilla-La Mancha;2020-02;total_der_prest;69046,556321206313442
dictsaad_all;Castilla-La Mancha;2020-03;total_der_prest;69281,374106956805917
dictsaad_all;Castilla-La Mancha;2020-04;total_der_prest;69516,191892707312945
dictsaad_all;Castilla-La Mancha;2020-05;total_der_prest;69751,009678457805421
dictsaad_all;Castilla-La Mancha;2020-06;total_der_prest;69985,827464208297897
dictsaad_all;Castilla-La Mancha;2020-07;total_der_prest;70220,645249958804925
dictsaad_all;Castilla-La Mancha;2020-08;total_der_prest;70455,463035709297401
dictsaad_all;Castilla-La Mancha;2020-09;total_der_prest;70690,280821459804429
dictsaad_all;Castilla-La Mancha;2020-10;total_der_prest;70925,098607210296905
dictsaad_all;Castilla-La Mancha;2020-11;total_der_prest;71159,916392960789381
dictsaad_all;Castilla-La Mancha;2020-12;total_der_prest;71394,734178711296408
dictsaad_all;Castilla-La Mancha;2021-01;total_der_prest;71629,551964461788884
dictsaad_all;Castilla-La Mancha;2021-02;total_der_prest;71864,369750212295912
dictsaad_all;Castilla-La Mancha;2021-03;total_der_prest;72099,187535962788388
dictsaad_all;Castilla-La Mancha;2021-04;total_der_prest;72334,005321713280864
dictsaad_all;Castilla-La Mancha;2021-05;total_der_prest;72568,823107463787892
dictsaad_all;Castilla-La Mancha;2021-06;total_der_prest;72803,640893214280368
dictsaad_all;Castilla-La Mancha;2021-07;total_der_prest;73038,458678964787396
dictsaad_all;Castilla-La Mancha;2021-08;total_der_prest;73273,276464715279872
dictsaad_all;Castilla-La Mancha;2021-09;total_der_prest;73508,094250465772348
dictsaad_all;Castilla-La Mancha;2021-10;total_der_prest;73742,912036216279375
dictsaad_all;Castilla-La Mancha;2021-11;total_der_prest;73977,729821966771851
dictsaad_all;Castilla-La Mancha;2021-12;total_der_prest;74212,547607717278879
dictsaad_all;Castilla-La Mancha;2022-01;total_der_prest;74447,365393467771355
dictsaad_all;Castilla-La Mancha;2022-02;total_der_prest;74682,183179218263831
dictsaad_all;Castilla-La Mancha;2022-03;total_der_prest;74917,000964968770859
dictsaad_all;Castilla-La Mancha;2022-04;total_der_prest;75151,818750719263335
dictsaad_all;Castilla-La Mancha;2022-05;total_der_prest;75386,636536469770363
dictsaad_all;Castilla-La Mancha;2022-06;total_der_prest;75621,454322220262839
dictsaad_all;Castilla-La Mancha;2022-07;total_der_prest;75856,272107970755314
dictsaad_all;Castilla-La Mancha;2022-08;total_der_prest;76091,089893721262342
dictsaad_all;Castilla-La Mancha;2022-09;total_der_prest;76325,907679471754818
dictsaad_all;Castilla-La Mancha;2022-10;total_der_prest;76560,725465222261846
dictsaad_all;Castilla-La Mancha;2022-11;total_der_prest;76795,543250972754322
dictsaad_all;Castilla-La Mancha;2022-12;total_der_prest;77030,361036723246798
dictsaad_all;Castilla-La Mancha;2023-01;total_der_prest;77265,178822473753826
dictsaad_all;Castilla-La Mancha;2023-02;total_der_prest;77499,996608224246302
dictsaad_all;Castilla-La Mancha;2023-03;total_der_prest;77734,814393974753330
dictsaad_all;Castilla-La Mancha;2023-04;total_der_prest;77969,632179725245805
dictsaad_all;Castilla-La Mancha;2023-05;total_der_prest;78204,449965475738281
dictsaad_all;Castilla-La Mancha;2023-06;total_der_prest;78439,267751226245309
dictsaad_all;Castilla-La Mancha;2023-07;total_der_prest;78674,085536976737785
dictsaad_all;Castilla-La Mancha;2023-08;total_der_prest;78908,903322727244813
dictsaad_all;Castilla-La Mancha;2023-09;total_der_prest;79143,721108477737289
dictsaad_all;Castilla-La Mancha;2023-10;total_der_prest;79378,538894228244317
dictsaad_all;Castilla-La Mancha;2023-11;total_der_prest;79613,356679978736793
dictsaad_all;Castilla-La Mancha;2023-12;total_der_prest;79848,174465729229269
dictsaad_all;Castilla-La Mancha;2024-01;total_der_prest;80082,992251479736296
dictsaad_all;Castilla-La Mancha;2024-02;total_der_prest;80317,810037230228772
dictsaad_all;Castilla-La Mancha;2024-03;total_der_prest;80552,627822980735800
dictsaad_all;Castilla-La Mancha;2024-04;total_der_prest;80787,445608731228276
dictsaad_all;Castilla-La Mancha;2024-05;total_der_prest;81022,263394481720752
dictsaad_all;Castilla-La Mancha;2024-06;total_der_prest;81257,081180232227780
dictsaad_all;Castilla-La Mancha;2024-07;total_der_prest;81491,898965982720256
dictsaad_all;Castilla-La Mancha;2024-08;total_der_prest;81726,716751733227284
dictsaad_all;Castilla-La Mancha;2024-09;total_der_prest;81961,534537483719760
dictsaad_all;Castilla-La Mancha;2024-10;total_der_prest;82196,352323234212236
dictsaad_all;Castilla-La Mancha;2024-11;total_der_prest;82431,170108984719263
dictsaad_all;Castilla-La Mancha;2024-12;total_der_prest;82665,987894735211739
dictsaad_all;Castilla-La Mancha;2025-01;total_der_prest;82900,805680485718767
dictsaad_all;Castilla-La Mancha;2025-02;total_der_prest;83135,623466236211243
dictsaad_all;Castilla-La Mancha;2025-03;total_der_prest;83370,441251986703719
dictsaad_all;Castilla-La Mancha;2025-04;total_der_prest;83605,259037737210747
dictsaad_all;Castilla-La Mancha;2025-05;total_der_prest;83840,076823487703223
dictsaad_all;Castilla-La Mancha;2025-06;total_der_prest;84074,894609238210251
dictsaad_all;Castilla-La Mancha;2025-07;total_der_prest;84309,712394988702727
dictsaad_all;Castilla-La Mancha;2025-08;total_der_prest;84544,530180739195202
dictsaad_all;Castilla-La Mancha;2025-09;total_der_prest;84779,347966489702230
solsaad_all;Castilla-La Mancha;2019-01;solicitudes;87906,775764404635993
solsaad_all;Castilla-La Mancha;2019-02;solicitudes;88045,038363236220903
solsaad_all;Castilla-La Mancha;2019-03;solicitudes;88183,300962067820365
solsaad_all;Castilla-La Mancha;2019-04;solicitudes;88321,563560899419826
solsaad_all;Castilla-La Mancha;2019-05;solicitudes;88459,826159731019288
solsaad_all;Castilla-La Mancha;2019-06;solicitudes;88598,088758562618750
solsaad_all;Castilla-La Mancha;2019-07;solicitudes;88736,351357394203660
solsaad_all;Castilla-La Mancha;2019-08;solicitudes;88874,613956225803122
solsaad_all;Castilla-La Mancha;2019-09;solicitudes;89012,876555057402584
solsaad_all;Castilla-La Mancha;2019-10;solicitudes;89151,139153889002046
solsaad_all;Castilla-La Mancha;2019-11;solicitudes;89289,401752720586956
solsaad_all;Castilla-La Mancha;2019-12;solicitudes;89427,664351552186417
solsaad_all;Castilla-La Mancha;2020-01;solicitudes;89565,926950383785879
solsaad_all;Castilla-La Mancha;2020-02;solicitudes;89704,189549215385341
solsaad_all;Castilla-La Mancha;2020-03;solicitudes;89842,452148046970251
solsaad_all;Castilla-La Mancha;2020-04;solicitudes;89980,714746878569713
solsaad_all;Castilla-La Mancha;2020-05;solicitudes;90118,977345710169175
solsaad_all;Castilla-La Mancha;2020-06;solicitudes;90257,239944541768637
solsaad_all;Castilla-La Mancha;2020-07;solicitudes;90395,502543373368098
solsaad_all;Castilla-La Mancha;2020-08;solicitudes;90533,765142204953008
solsaad_all;Castilla-La Mancha;2020-09;solicitudes;90672,027741036552470
solsaad_all;Castilla-La Mancha;2020-10;solicitudes;90810,290339868151932
solsaad_all;Castilla-La Mancha;2020-11;solicitudes;90948,552938699751394
solsaad_all;Castilla-La Mancha;2020-12;solicitudes;91086,815537531336304
solsaad_all;Castilla-La Mancha;2021-01;solicitudes;91225,078136362935766
solsaad_all;Castilla-La Mancha;2021-02;solicitudes;91363,340735194535227
solsaad_all;Castilla-La Mancha;2021-03;solicitudes;91501,603334026134689
solsaad_all;Castilla-La Mancha;2021-04;solicitudes;91639,865932857734151
solsaad_all;Castilla-La Mancha;2021-05;solicitudes;91778,128531689319061
solsaad_all;Castilla-La Mancha;2021-06;solicitudes;91916,391130520918523
solsaad_all;Castilla-La Mancha;2021-07;solicitudes;92054,653729352517985
solsaad_all;Castilla-La Mancha;2021-08;solicitudes;92192,916328184117447
solsaad_all;Castilla-La Mancha;2021-09;solicitudes;92331,178927015702357
solsaad_all;Castilla-La Mancha;2021-10;solicitudes;92469,441525847301818
solsaad_all;Castilla-La Mancha;2021-11;solicitudes;92607,704124678901280
solsaad_all;Castilla-La Mancha;2021-12;solicitudes;92745,966723510500742
solsaad_all;Castilla-La Mancha;2022-01;solicitudes;92884,229322342085652
solsaad_all;Castilla-La Mancha;2022-02;solicitudes;93022,491921173685114
solsaad_all;Castilla-La Mancha;2022-03;solicitudes;93160,754520005284576
solsaad_all;Castilla-La Mancha;2022-04;solicitudes;93299,017118836884038
solsaad_all;Castilla-La Mancha;2022-05;solicitudes;93437,279717668483499
solsaad_all;Castilla-La Mancha;2022-06;solicitudes;93575,542316500068409
solsaad_all;Castilla-La Mancha;2022-07;solicitudes;93713,804915331667871
solsaad_all;Castilla-La Mancha;2022-08;solicitudes;93852,067514163267333
solsaad_all;Castilla-La Mancha;2022-09;solicitudes;93990,330112994866795
solsaad_all;Castilla-La Mancha;2022-10;solicitudes;94128,592711826451705
solsaad_all;Castilla-La Mancha;2022-11;solicitudes;94266,855310658051167
solsaad_all;Castilla-La Mancha;2022-12;solicitudes;94405,117909489650629
solsaad_all;Castilla-La Mancha;2023-01;solicitudes;94543,380508321250090
solsaad_all;Castilla-La Mancha;2023-02;solicitudes;94681,643107152849552
solsaad_all;Castilla-La Mancha;2023-03;solicitudes;94819,905705984434462
solsaad_all;Castilla-La Mancha;2023-04;solicitudes;94958,168304816033924
solsaad_all;Castilla-La Mancha;2023-05;solicitudes;95096,430903647633386
solsaad_all;Castilla-La Mancha;2023-06;solicitudes;95234,693502479232848
solsaad_all;Castilla-La Mancha;2023-07;solicitudes;95372,956101310817758
solsaad_all;Castilla-La Mancha;2023-08;solicitudes;95511,218700142417219
solsaad_all;Castilla-La Mancha;2023-09;solicitudes;95649,481298974016681
solsaad_all;Castilla-La Mancha;2023-10;solicitudes;95787,743897805616143
solsaad_all;Castilla-La Mancha;2023-11;solicitudes;95926,006496637215605
solsaad_all;Castilla-La Mancha;2023-12;solicitudes;96064,269095468800515
solsaad_all;Castilla-La Mancha;2024-01;solicitudes;96202,531694300399977
solsaad_all;Castilla-La Mancha;2024-02;solicitudes;96340,794293131999439
solsaad_all;Castilla-La Mancha;2024-03;solicitudes;96479,056891963598900
solsaad_all;Castilla-La Mancha;2024-04;solicitudes;96617,319490795183810
solsaad_all;Castilla-La Mancha;2024-05;solicitudes;96755,582089626783272
solsaad_all;Castilla-La Mancha;2024-06;solicitudes;96893,844688458382734
solsaad_all;Castilla-La Mancha;2024-07;solicitudes;97032,107287289982196
solsaad_all;Castilla-La Mancha;2024-08;solicitudes;97170,369886121567106
solsaad_all;Castilla-La Mancha;2024-09;solicitudes;97308,632484953166568
solsaad_all;Castilla-La Mancha;2024-10;solicitudes;97446,895083784766030
solsaad_all;Castilla-La Mancha;2024-11;solicitudes;97585,157682616365491
solsaad_all;Castilla-La Mancha;2024-12;solicitudes;97723,420281447964953
solsaad_all;Castilla-La Mancha;2025-01;solicitudes;97861,682880279549863
solsaad_all;Castilla-La Mancha;2025-02;solicitudes;97999,945479111149325
solsaad_all;Castilla-La Mancha;2025-03;solicitudes;98138,208077942748787
solsaad_all;Castilla-La Mancha;2025-04;solicitudes;98276,470676774348249
solsaad_all;Castilla-La Mancha;2025-05;solicitudes;98414,733275605933159
solsaad_all;Castilla-La Mancha;2025-06;solicitudes;98552,995874437532621
solsaad_all;Castilla-La Mancha;2025-07;solicitudes;98691,258473269132082
solsaad_all;Castilla-La Mancha;2025-08;solicitudes;98829,521072100731544
solsaad_all;Castilla-La Mancha;2025-09;solicitudes;98967,783670932331006
