ccaa;periodo;genero;origen;capa;es_prorroga;estimado;pib_regional_eur;pib_origen;imp_dependencia;imp_discapacidad;imp_diversidad;imp_educacion;imp_empleo;imp_idi;imp_igualdad;imp_salud_mental;imp_sanidad;imp_soberania;imp_total;imp_turismo;imp_vivienda;imp_direccion;pib_dependencia;pib_discapacidad;pib_diversidad;pib_educacion;pib_empleo;pib_idi;pib_igualdad;pib_salud_mental;pib_sanidad;pib_soberania;pib_total;pib_turismo;pib_vivienda;pib_direccion;pibreg_dependencia;pibreg_discapacidad;pibreg_diversidad;pibreg_educacion;pibreg_empleo;pibreg_idi;pibreg_igualdad;pibreg_salud_mental;pibreg_sanidad;pibreg_soberania;pibreg_total;pibreg_turismo;pibreg_vivienda;pibreg_direccion;pc_dependencia;pc_discapacidad;pc_diversidad;pc_educacion;pc_empleo;pc_idi;pc_igualdad;pc_salud_mental;pc_sanidad;pc_soberania;pc_total;pc_turismo;pc_vivienda;pc_direccion;var_dependencia;var_discapacidad;var_diversidad;var_educacion;var_empleo;var_idi;var_igualdad;var_salud_mental;var_sanidad;var_soberania;var_total;var_turismo;var_vivienda;var_direccion
Comunidad Foral de Navarra;2016;total;real;autonomica;FALSE;FALSE;18911331000,00;real;135868207,00;421000,00;570545,00;600949459,00;50728092,00;69929845,00;2921014,00;27585465,00;950290485,00;94866733,00;NA;7618845,00;47147276,00;481967,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,7184;0,0022;0,0030;3,1777;0,2682;0,3698;0,0154;0,1459;5,0250;0,5016;NA;0,0403;0,2493;0,0025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,52;100,48;45,11;4,85;-1,37;31,13;-23,15;1,61;5,02;9,35;NA;0,80;-15,16;-9,52
Comunidad Foral de Navarra;2016;total;real;hacienda;FALSE;FALSE;18911331000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4005305030;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,1794;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,60;NA;NA;NA
Comunidad Foral de Navarra;2017;total;real;autonomica;FALSE;FALSE;19698794000,00;real;140857234,00;1370000,00;718077,00;643352335,00;58876993,00;86911374,00;3628690,00;28979216,00;1006123754,00;101943559,00;NA;9165335,00;55046540,00;593678,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,7151;0,0070;0,0036;3,2659;0,2989;0,4412;0,0184;0,1471;5,1075;0,5175;NA;0,0465;0,2794;0,0030;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,67;225,42;25,86;7,06;16,06;24,28;24,23;5,05;5,88;7,46;NA;20,30;16,75;23,18
Comunidad Foral de Navarra;2017;total;real;hacienda;FALSE;FALSE;19698794000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4061878790;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20,6199;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,41;NA;NA;NA
Comunidad Foral de Navarra;2018;total;real;autonomica;FALSE;FALSE;20235995000,00;real;148959127,00;1511000,00;656900,00;654538007,00;60539965,00;55673776,00;4166938,00;30662441,00;1024602853,00;105050595,00;NA;11075362,00;62868394,00;599212,00;0,0123;0,0001;0,0001;0,0542;0,0050;0,0046;0,0003;0,0025;0,0848;0,0087;NA;0,0009;0,0052;0,0000;0,7361;0,0075;0,0032;3,2345;0,2992;0,2751;0,0206;0,1515;5,0633;0,5191;NA;0,0547;0,3107;0,0030;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,75;10,29;-8,52;1,74;2,82;-35,94;14,83;5,81;1,84;3,05;NA;20,84;14,21;0,93
Comunidad Foral de Navarra;2018;total;real;hacienda;FALSE;FALSE;20235995000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4164135420;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,3446;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20,5779;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,52;NA;NA;NA
Comunidad Foral de Navarra;2019;total;real;autonomica;FALSE;FALSE;21070268000,00;real;164750303,00;NA;603324,00;689939162,00;59789949,00;56830229,00;4584648,00;34254463,00;1047750152,00;117065311,00;NA;11480457,00;62245306,00;363723,00;0,0132;NA;0,0000;0,0554;0,0048;0,0046;0,0004;0,0028;0,0841;0,0094;NA;0,0009;0,0050;0,0000;0,7819;NA;0,0029;3,2745;0,2838;0,2697;0,0218;0,1626;4,9726;0,5556;NA;0,0545;0,2954;0,0017;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,60;NA;-8,16;5,41;-1,24;2,08;10,02;11,71;2,26;11,44;NA;3,66;-0,99;-39,30
Comunidad Foral de Navarra;2019;total;real;hacienda;FALSE;FALSE;21070268000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4312085790;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,3462;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20,4653;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,55;NA;NA;NA
Comunidad Foral de Navarra;2020;total;real;autonomica;FALSE;FALSE;19160726000,00;real;165529340,00;NA;2469702,00;758237455,00;62681582,00;59288428,00;4777592,00;36296315,00;1122231413,00;110139479,00;NA;11114698,00;59249094,00;372128,00;0,0147;NA;0,0002;0,0671;0,0056;0,0053;0,0004;0,0032;0,0994;0,0098;NA;0,0010;0,0052;0,0000;0,8639;NA;0,0129;3,9572;0,3271;0,3094;0,0249;0,1894;5,8569;0,5748;NA;0,0580;0,3092;0,0019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,47;NA;309,35;9,90;4,84;4,33;4,21;5,96;7,11;-5,92;NA;-3,19;-4,81;2,31
Comunidad Foral de Navarra;2020;total;real;hacienda;FALSE;FALSE;19160726000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4573798030;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,4050;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23,8707;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,07;NA;NA;NA
Comunidad Foral de Navarra;2021;total;real;autonomica;FALSE;FALSE;20821017000,00;real;176033515,00;NA;3388906,00;821486275,00;64669872,00;67356127,00;5362500,00;37892168,00;1211356190,00;101135130,00;NA;12541041,00;65777382,00;379021,00;0,0144;NA;0,0003;0,0672;0,0053;0,0055;0,0004;0,0031;0,0991;0,0083;NA;0,0010;0,0054;0,0000;0,8455;NA;0,0163;3,9455;0,3106;0,3235;0,0258;0,1820;5,8179;0,4857;NA;0,0602;0,3159;0,0018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,35;NA;37,22;8,34;3,17;13,61;12,24;4,40;7,94;-8,18;NA;12,83;11,02;1,85
Comunidad Foral de Navarra;2021;total;real;hacienda;FALSE;FALSE;20821017000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4870520380;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,3985;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23,3923;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,49;NA;NA;NA
Comunidad Foral de Navarra;2022;total;real;autonomica;FALSE;FALSE;23204474000,00;real;208247972,00;NA;4558830,00;891414962,00;82705639,00;83730303,00;7289244,00;38741281,00;1217768301,00;112088961,00;NA;9579817,00;102566186,00;382185,00;0,0152;NA;0,0003;0,0649;0,0060;0,0061;0,0005;0,0028;0,0887;0,0082;NA;0,0007;0,0075;0,0000;0,8974;NA;0,0196;3,8416;0,3564;0,3608;0,0314;0,1670;5,2480;0,4830;NA;0,0413;0,4420;0,0016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18,30;NA;34,52;8,51;27,89;24,31;35,93;2,24;0,53;10,83;NA;-23,61;55,93;0,83
Comunidad Foral de Navarra;2022;total;real;hacienda;FALSE;FALSE;23204474000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5273126610;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,3839;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22,7246;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,27;NA;NA;NA
Comunidad Foral de Navarra;2023;total;real;autonomica;FALSE;FALSE;24975376000,00;real;244247845,00;NA;4885492,00;940095265,00;81668075,00;87391215,00;6862411,00;41086982,00;1285836840,00;124966970,00;NA;22203102,00;113051804,00;389779,00;0,0163;NA;0,0003;0,0627;0,0055;0,0058;0,0005;0,0027;0,0858;0,0083;NA;0,0015;0,0075;0,0000;0,9780;NA;0,0196;3,7641;0,3270;0,3499;0,0275;0,1645;5,1484;0,5004;NA;0,0889;0,4527;0,0016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,29;NA;7,17;5,46;-1,25;4,37;-5,86;6,05;5,59;11,49;NA;131,77;10,22;1,99
Comunidad Foral de Navarra;2023;total;real;hacienda;FALSE;FALSE;24975376000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5748951180;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,3837;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23,0185;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,02;NA;NA;NA
Comunidad Foral de Navarra;2024;total;real;autonomica;FALSE;FALSE;26619297000,00;real;251016523,00;NA;6025467,00;1002695363,00;75647559,00;80781074,00;6760311,00;43843236,00;1415375379,00;133593576,00;NA;27494971,00;149448923,00;405611,00;0,0158;NA;0,0004;0,0630;0,0048;0,0051;0,0004;0,0028;0,0889;0,0084;NA;0,0017;0,0094;0,0000;0,9430;NA;0,0226;3,7668;0,2842;0,3035;0,0254;0,1647;5,3171;0,5019;NA;0,1033;0,5614;0,0015;372,78;NA;8,95;1489,10;112,34;119,97;10,04;65,11;2101,97;198,40;NA;40,83;221,95;0,60;2,77;NA;23,33;6,66;-7,37;-7,56;-1,49;6,71;10,07;6,90;NA;23,83;32,20;4,06
Comunidad Foral de Navarra;2024;total;real;hacienda;FALSE;FALSE;26619297000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6355410180;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,3993;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23,8752;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9438,38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,55;NA;NA;NA
Comunidad Foral de Navarra;2025;total;real;autonomica;FALSE;FALSE;27727717738,53;proyeccion;254338477,00;NA;6323846,00;1033257219,00;75522428,00;72065748,00;6824312,00;44170464,00;1460097315,00;144213954,00;NA;18630446,00;151339888,00;415046,00;0,0154;NA;0,0004;0,0627;0,0046;0,0044;0,0004;0,0027;0,0886;0,0088;NA;0,0011;0,0092;0,0000;0,9173;NA;0,0228;3,7264;0,2724;0,2599;0,0246;0,1593;5,2658;0,5201;NA;0,0672;0,5458;0,0015;376,24;NA;9,35;1528,49;111,72;106,61;10,10;65,34;2159,91;213,33;NA;27,56;223,88;0,61;1,32;NA;4,95;3,05;-0,17;-10,79;0,95;0,75;3,16;7,95;NA;-32,24;1,27;2,33
Comunidad Foral de Navarra;2025;total;real;hacienda;FALSE;FALSE;27727717738,53;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6431264950;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,3902;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23,1944;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9513,71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,19;NA;NA;NA
Comunidad Foral de Navarra;2026;total;real;autonomica;FALSE;FALSE;29541097405,47;proyeccion;266742173,00;NA;6692492,00;1063943100,00;77686463,00;78112661,00;8068171,00;45731453,00;1508379759,00;141025876,00;NA;25129683,00;154995622,00;416946,00;0,0157;NA;0,0004;0,0625;0,0046;0,0046;0,0005;0,0027;0,0887;0,0083;NA;0,0015;0,0091;0,0000;0,9030;NA;0,0227;3,6016;0,2630;0,2644;0,0273;0,1548;5,1060;0,4774;NA;0,0851;0,5247;0,0014;392,85;NA;9,86;1566,93;114,41;115,04;11,88;67,35;2221,47;207,70;NA;37,01;228,27;0,61;4,88;NA;5,83;2,97;2,87;8,39;18,23;3,53;3,31;-2,21;NA;34,89;2,42;0,46
Comunidad Valenciana;2015;total;real;autonomica;FALSE;FALSE;101214206000,00;real;489973780,00;NA;NA;3991316670,00;138352840,00;61622870,00;NA;87267340,00;5440586000,00;135618340,00;NA;96157970,00;41974450,00;8118230,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,4841;NA;NA;3,9434;0,1367;0,0609;NA;0,0862;5,3753;0,1340;NA;0,0950;0,0415;0,0080;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Comunidad Valenciana;2015;total;real;hacienda;FALSE;FALSE;101214206000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17564123140;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,3534;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Comunidad Valenciana;2016;total;real;autonomica;FALSE;FALSE;104205396000,00;real;601536660,00;200433920,00;NA;4183282590,00;170205520,00;54806950,00;18378450,00;89616610,00;5853342630,00;187348640,00;NA;112837740,00;83395000,00;8153490,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5773;0,1923;NA;4,0145;0,1633;0,0526;0,0176;0,0860;5,6171;0,1798;NA;0,1083;0,0800;0,0078;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22,77;NA;NA;4,81;23,02;-11,06;NA;2,69;7,59;38,14;NA;17,35;98,68;0,43
Comunidad Valenciana;2016;total;real;hacienda;FALSE;FALSE;104205396000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17561478480;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16,8528;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,02;NA;NA;NA
Comunidad Valenciana;2017;total;real;autonomica;FALSE;FALSE;108666712000,00;real;593977190,00;215297560,00;NA;4394327370,00;166171540,00;63987810,00;20736830,00;87821260,00;6034154520,00;198979340,00;NA;118119260,00;98198450,00;8631790,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5466;0,1981;NA;4,0439;0,1529;0,0589;0,0191;0,0808;5,5529;0,1831;NA;0,1087;0,0904;0,0079;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,26;7,42;NA;5,04;-2,37;16,75;12,83;-2,00;3,09;6,21;NA;4,68;17,75;5,87
Comunidad Valenciana;2017;total;real;hacienda;FALSE;FALSE;108666712000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18137748810;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16,6912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,28;NA;NA;NA
Comunidad Valenciana;2018;total;real;autonomica;FALSE;FALSE;112749574000,00;real;624710410,00;233458270,00;NA;4568049700,00;174123530,00;77532390,00;25469300,00;89365100,00;6346303200,00;221557690,00;NA;129119790,00;102836690,00;9906490,00;0,0517;0,0193;NA;0,3781;0,0144;0,0064;0,0021;0,0074;0,5252;0,0183;NA;0,0107;0,0085;0,0008;0,5541;0,2071;NA;4,0515;0,1544;0,0688;0,0226;0,0793;5,6287;0,1965;NA;0,1145;0,0912;0,0088;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,17;8,44;NA;3,95;4,79;21,17;22,82;1,76;5,17;11,35;NA;9,31;4,72;14,77
Comunidad Valenciana;2018;total;real;hacienda;FALSE;FALSE;112749574000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20414354810;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,6896;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18,1059;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,55;NA;NA;NA
Comunidad Valenciana;2019;total;real;autonomica;FALSE;FALSE;116588528000,00;real;823333840,00;279766500,00;NA;4945999170,00;167540960,00;95580270,00;39206840,00;91018350,00;6603088340,00;246733510,00;NA;138422460,00;170321490,00;11384530,00;0,0661;0,0225;NA;0,3971;0,0135;0,0077;0,0031;0,0073;0,5302;0,0198;NA;0,0111;0,0137;0,0009;0,7062;0,2400;NA;4,2423;0,1437;0,0820;0,0336;0,0781;5,6636;0,2116;NA;0,1187;0,1461;0,0098;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;31,79;19,84;NA;8,27;-3,78;23,28;53,94;1,85;4,05;11,36;NA;7,20;65,62;14,92
Comunidad Valenciana;2019;total;real;hacienda;FALSE;FALSE;116588528000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22597016020;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,8143;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19,3819;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,69;NA;NA;NA
Comunidad Valenciana;2020;total;real;autonomica;FALSE;FALSE;106067171000,00;real;1202124410,00;49148710,00;NA;5124742490,00;169460990,00;105405520,00;42816320,00;95767400,00;6744495420,00;254566260,00;NA;135992740,00;194288260,00;14519900,00;0,1065;0,0044;NA;0,4538;0,0150;0,0093;0,0038;0,0085;0,5973;0,0225;NA;0,0120;0,0172;0,0013;1,1334;0,0463;NA;4,8316;0,1598;0,0994;0,0404;0,0903;6,3587;0,2400;NA;0,1282;0,1832;0,0137;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;46,01;-82,43;NA;3,61;1,15;10,28;9,21;5,22;2,14;3,17;NA;-1,76;14,07;27,54
Comunidad Valenciana;2020;total;real;hacienda;FALSE;FALSE;106067171000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23531232040;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,0839;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22,1852;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,13;NA;NA;NA
Comunidad Valenciana;2021;total;real;autonomica;FALSE;FALSE;116386906000,00;real;1386457890,00;51759770,00;NA;5550771650,00;259028730,00;148627900,00;43690940,00;108573050,00;7496786990,00;268258060,00;NA;136079490,00;216863020,00;11765140,00;0,1134;0,0042;NA;0,4541;0,0212;0,0122;0,0036;0,0089;0,6133;0,0219;NA;0,0111;0,0177;0,0010;1,1912;0,0445;NA;4,7692;0,2226;0,1277;0,0375;0,0933;6,4413;0,2305;NA;0,1169;0,1863;0,0101;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,33;5,31;NA;8,31;52,85;41,01;2,04;13,37;11,15;5,38;NA;0,06;11,62;-18,97
Comunidad Valenciana;2021;total;real;hacienda;FALSE;FALSE;116386906000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26138651980;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,1385;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22,4584;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,08;NA;NA;NA
Comunidad Valenciana;2022;total;real;autonomica;FALSE;FALSE;127583394000,00;real;1480109000,00;59417930,00;NA;6132544500,00;266150430,00;254517110,00;67667820,00;129289500,00;7801429240,00;273302910,00;NA;128285500,00;381260490,00;13344960,00;0,1078;0,0043;NA;0,4464;0,0194;0,0185;0,0049;0,0094;0,5679;0,0199;NA;0,0093;0,0278;0,0010;1,1601;0,0466;NA;4,8067;0,2086;0,1995;0,0530;0,1013;6,1148;0,2142;NA;0,1006;0,2988;0,0105;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,75;14,80;NA;10,48;2,75;71,24;54,88;19,08;4,06;1,88;NA;-5,73;75,81;13,43
Comunidad Valenciana;2022;total;real;hacienda;FALSE;FALSE;127583394000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28632359900;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,0844;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22,4421;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,54;NA;NA;NA
Comunidad Valenciana;2023;total;real;autonomica;FALSE;FALSE;139655905000,00;real;1589466350,00;55098660,00;NA;6432865520,00;285203190,00;274196730,00;69531500,00;136918770,00;8214439990,00;282549210,00;NA;133881280,00;423116830,00;18488650,00;0,1061;0,0037;NA;0,4293;0,0190;0,0183;0,0046;0,0091;0,5482;0,0189;NA;0,0089;0,0282;0,0012;1,1381;0,0395;NA;4,6062;0,2042;0,1963;0,0498;0,0980;5,8819;0,2023;NA;0,0959;0,3030;0,0132;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,39;-7,27;NA;4,90;7,16;7,73;2,75;5,90;5,29;3,38;NA;4,36;10,98;38,54
Comunidad Valenciana;2023;total;real;hacienda;FALSE;FALSE;139655905000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29120879530;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,9436;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20,8519;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,71;NA;NA;NA
Comunidad Valenciana;2024;total;real;autonomica;FALSE;FALSE;148283453000,00;real;1710297880,00;52625140,00;17895490,00;6600309300,00;208245860,00;252834540,00;59199230,00;158553590,00;8432147040,00;295541920,00;NA;111260140,00;418548100,00;19837670,00;0,1075;0,0033;0,0011;0,4147;0,0131;0,0159;0,0037;0,0100;0,5298;0,0186;NA;0,0070;0,0263;0,0012;1,1534;0,0355;0,0121;4,4511;0,1404;0,1705;0,0399;0,1069;5,6865;0,1993;NA;0,0750;0,2823;0,0134;329,04;10,12;3,44;1269,83;40,06;48,64;11,39;30,50;1622,26;56,86;NA;21,41;80,52;3,82;7,60;-4,49;NA;2,60;-26,98;-7,79;-14,86;15,80;2,65;4,60;NA;-16,90;-1,08;7,30
Comunidad Valenciana;2024;total;real;hacienda;FALSE;FALSE;148283453000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30410305550;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,9107;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20,5082;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5850,62;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,43;NA;NA;NA
Comunidad Valenciana;2025;total;real;autonomica;FALSE;FALSE;154631870325,76;proyeccion;1920151830,00;58802180,00;21400280,00;7230131350,00;303502580,00;226077070,00;61554780,00;192134990,00;9081445440,00;311269080,00;NA;141756740,00;316426640,00;21145700,00;0,1165;0,0036;0,0013;0,4387;0,0184;0,0137;0,0037;0,0117;0,5511;0,0189;NA;0,0086;0,0192;0,0013;1,2418;0,0380;0,0138;4,6757;0,1963;0,1462;0,0398;0,1243;5,8729;0,2013;NA;0,0917;0,2046;0,0137;367,14;11,24;4,09;1382,43;58,03;43,23;11,77;36,74;1736,41;59,52;NA;27,10;60,50;4,04;12,27;11,74;19,58;9,54;45,74;-10,58;3,98;21,18;7,70;5,32;NA;27,41;-24,40;6,59
Comunidad Valenciana;2025;total;real;hacienda;FALSE;FALSE;154631870325,76;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;32976869660;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,0010;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,3260;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6305,33;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,44;NA;NA;NA
