"ccaa","periodo","genero","avs_65","mort_cancer","mort_cardio","mort_diabetes","mort_ictus","mort_epoc","mort_evitable_idx","mort_evitable_idx_0_100","med_ae","med_ap","enf_ae","enf_ap","camas","gasto_farmacia_pct","pct_pib_sanidad","imp_sanidad_eur","pib_regional_eur","origen_pib","espera_quir","espera_ae","reingresos_psiq","poblacion_total"
"Andalucía",2018,"total",16.09,128.978465651773,26.5575408230885,4.36681126600024,15.6395655002481,9.13672611917612,0.813038641946005,17.2069437272048,1.61910055626913,0.745601026754747,2.88984881415072,0.573520581452301,2.19421497239118,18.767410243414,5.9468,9627553896,161894301000,"real",213.76,175.83,13.1745553210733,8406223
"Andalucía",2018,"hombres",15.5528806934887,172.050055185668,43.2541122551608,6.04221543461168,20.5991405480217,15.4743627674915,1.1872259187908,29.5396588941723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7900797165633,4150910
"Andalucía",2018,"mujeres",16.6369365228725,89.6265889492802,11.002762569977,2.82073112098068,11.0268442291068,3.41783227371036,0.469523859147472,5.88515318526111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6785880167209,4255313
"Andalucía",2019,"total",18.1675158128124,126.132611408549,24.997145461793,4.58621945606148,14.2554416367428,8.81926571471751,0.785585175420464,16.3021139696024,1.47296986661597,0.760314409222813,2.86959245229597,0.604408607459594,2.18092814146571,18.5428299289346,5.7745,9613264022,166478730000,"real",160.96,130.79,13.1515092691449,8448442
"Andalucía",2019,"hombres",17.4223147126731,168.028962619149,40.7823589420369,6.15494227699246,19.331416678376,14.2546044926325,1.13548455353522,27.8343322849202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.428694900605,4169754
"Andalucía",2019,"mujeres",18.8061008913975,87.8981919794567,10.3686433309461,3.14308267965457,9.54840140436503,3.89943961281449,0.464691276586938,5.72587768893086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0770252324037,4278688
"Andalucía",2020,"total",17.5886085212495,124.48554154376,25.7432665964264,4.82485483161288,14.6895786269661,7.6879899231853,0.777638892096081,16.0402150357264,1.51402069456333,0.751851238667962,3.03582192061005,0.598264127021137,2.19269523622814,17.3570947565674,7.1557,10765885257,150452909000,"real",187.77,111.89,15.1768223528199,8483769
"Andalucía",2020,"hombres",16.8447518506545,165.031661584045,42.3458710039209,6.7779628541794,20.0137990601064,12.3095745676494,1.12786717602165,27.5832736492919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8786084381939,4185178
"Andalucía",2020,"mujeres",18.239910610622,87.4226242899454,10.3164603900565,3.03363688376462,9.75744180007342,3.50070984344441,0.455948610726676,5.43773104545396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8102444703143,4298591
"Andalucía",2021,"total",17.5769350645126,124.9049277461,25.2548189333996,5.89985320680043,14.3379750212392,6.88670857910576,0.785995460440563,16.3156364183955,1.55773500953557,0.749066089711131,3.41567691714807,0.608750771405293,2.30131173474885,17.2507486601139,6.8875,11453591430,166296356000,"real",127.97,105.04,15.8447937131631,8502764
"Andalucía",2021,"hombres",16.8307882616916,163.54491715054,40.9400879457074,8.5639814014592,19.3721957943183,11.0835336118135,1.13552101011217,27.8355338452279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5571767280686,4194043
"Andalucía",2021,"mujeres",18.2396954238672,89.6440277133978,10.6275636192507,3.43429366213799,9.67249741980988,3.08651071713959,0.464216914948584,5.71024335998925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1805407707047,4308722
